-1.329094,-1.362145,-0.025053,-0.044932,0.049931,0.022765,-0.343588,-0.692425,-0.025001,-0.044902
-1.329094,-1.362145,-0.025053,-0.044932,0.024584,0.011999,-0.343586,-0.692425,-0.025002,-0.044902
-1.329094,-1.362145,-0.025053,-0.044932,0.021830,-0.007210,-0.343585,-0.692423,-0.025003,-0.044902
-1.329094,-1.362145,-0.025053,-0.044932,0.004168,0.001983,-0.343583,-0.692423,-0.025003,-0.044902
-1.329094,-1.362145,-0.025053,-0.044932,0.000775,0.001266,-0.343582,-0.692424,-0.025004,-0.044902
-1.329094,-1.362145,-0.025053,-0.044932,0.008311,-0.003648,-0.343582,-0.692423,-0.025004,-0.044902
-1.329094,-1.362145,-0.025053,-0.044932,0.001079,-0.006800,-0.343582,-0.692423,-0.025004,-0.044902
-1.708835,-1.362145,-0.015433,-0.000000,-0.000451,-0.001069,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000218,0.000906,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000235,0.000419,-0.441520,-0.692019,-0.015415,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.026555,-0.003423,-0.441518,-0.692018,-0.015415,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.011869,-0.002011,-0.441518,-0.692018,-0.015415,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.008607,-0.001204,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.004461,0.001330,-0.441521,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.003005,0.001067,-0.441521,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000348,-0.000179,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.000632,-0.000180,-0.441521,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.009112,-0.006852,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.019876,-0.001485,-0.441519,-0.692018,-0.015415,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.006001,-0.000703,-0.441519,-0.692018,-0.015415,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000866,0.000189,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.002294,0.000129,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000454,0.001503,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.004341,-0.004497,-0.441521,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.000926,0.003133,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.000412,0.000228,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000033,0.001492,-0.441520,-0.692019,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.000941,-0.001126,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.001511,-0.000944,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.001097,-0.001005,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.001523,-0.001692,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000788,-0.000979,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000429,-0.000568,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.000384,0.006005,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000613,0.000747,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.000511,0.000186,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000730,0.000607,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.001566,-0.003286,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.000055,0.002238,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.005137,-0.005627,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.001101,0.001405,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.006160,-0.002330,-0.441521,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,0.001056,-0.001367,-0.441520,-0.692018,-0.015414,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.004677,0.001180,-0.441519,-0.692018,-0.015415,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.023019,0.009633,-0.441518,-0.692018,-0.015415,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.016363,0.003516,-0.441518,-0.692019,-0.015415,-0.000012
-1.708835,-1.362145,-0.015433,-0.000000,-0.008027,0.004447,-0.441519,-0.692019,-0.015415,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000056,-0.001161,-0.441310,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.019362,-0.004764,-0.441312,-0.692018,-0.000020,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.020540,0.000955,-0.441313,-0.692018,-0.000020,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.017832,-0.001143,-0.441313,-0.692018,-0.000020,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.003687,-0.007757,-0.441312,-0.692018,-0.000020,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.006470,0.000238,-0.441310,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.005710,0.002461,-0.441310,-0.692019,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000868,-0.000921,-0.441310,-0.692019,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000215,0.001944,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.001038,0.002407,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000090,0.000030,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.000036,0.000087,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.001502,-0.000803,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.001622,-0.000506,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.001280,0.001903,-0.441310,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000892,0.000254,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000061,-0.003520,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000160,0.000053,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000583,0.000641,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.001224,-0.002924,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.001387,0.001002,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.000157,-0.000572,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.006882,-0.001930,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000352,-0.000506,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.001463,0.005044,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.000491,-0.001529,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.001485,-0.000447,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,0.000367,0.000289,-0.441311,-0.692018,-0.000021,-0.000012
-1.708835,-1.362145,0.000000,0.000000,-0.001193,-0.000292,-0.441311,-0.692018,-0.000021,-0.000012
