-940.619507,130.132324,-1.347314,-3.021060,-0.035634,0.134811,0.016518,-0.134198,-1.551076,-2.480764,-174.529221,-26.244736,-48.884496
-942.138489,126.726372,-1.236260,-2.772045,0.075457,0.253399,-0.103191,-0.243027,-1.615224,-2.522754,-175.077423,-26.244749,-48.884530
-942.138489,126.726372,-1.236260,-2.772045,0.065796,0.027770,-0.054525,-0.095342,-1.275121,-1.631084,-175.756165,-26.244749,-48.884530
-942.138489,126.726372,-1.236260,-2.772045,0.046594,-0.185797,-0.036631,0.191415,-1.613056,-0.545194,-176.370590,-26.244749,-48.884530
-943.657471,122.298637,-1.298746,-3.785801,0.223761,-0.474884,-0.199711,0.488156,-1.436079,0.467207,-177.100433,-26.244762,-48.884572
-943.657471,122.298637,-1.298746,-3.785801,0.660651,0.315841,-0.685215,-0.290983,-1.480208,1.904338,-177.393341,-26.244762,-48.884572
-943.657471,122.298637,-1.298746,-3.785801,0.336440,0.127167,-0.360731,-0.122948,-1.077799,2.241552,-177.875259,-26.244762,-48.884572
-944.796692,117.530312,-1.042423,-4.363158,0.637618,-0.479622,-0.594315,0.519758,-0.907339,1.386182,-178.505188,-26.244774,-48.884621
-944.796692,117.530312,-1.042423,-4.363158,-0.100459,-0.191757,0.099101,0.182721,-2.402001,2.150586,-178.630554,-26.244774,-48.884621
-944.796692,117.530312,-1.042423,-4.363158,-0.719735,0.040992,0.717002,-0.059430,-2.512467,1.878736,-179.049698,-26.244774,-48.884621
-945.935913,112.421387,-0.990888,-4.443696,0.409658,0.052417,-0.418646,-0.074453,-2.098846,1.055587,-179.868866,-26.244784,-48.884671
-945.935913,112.421387,-0.990888,-4.443696,-0.059986,-0.294204,0.056524,0.299041,-1.802518,-0.057064,179.312042,-26.244784,-48.884671
-945.935913,112.421387,-0.990888,-4.443696,-0.170680,0.336321,0.182424,-0.338090,-1.914204,-1.318449,178.681305,-26.244784,-48.884671
-945.935913,112.421387,-0.990888,-4.443696,-0.087667,0.333879,0.091789,-0.312435,-2.488472,-1.573678,177.638733,-26.244784,-48.884671
-946.505554,106.971870,-0.559949,-5.357049,0.353163,-0.024193,-0.354482,0.007991,-2.911726,-0.405580,176.482574,-26.244788,-48.884726
-946.505554,106.971870,-0.559949,-5.357049,0.060516,0.748938,0.001107,-0.744780,-3.287054,0.853673,175.468826,-26.244788,-48.884726
-946.505554,106.971870,-0.559949,-5.357049,-0.326683,0.362004,0.357777,-0.345062,-4.049157,1.340479,173.805878,-26.244788,-48.884726
-946.505554,101.522354,0.000000,-5.247333,-0.597881,0.584215,0.679963,-0.502368,-5.444401,0.458999,171.379639,-26.244790,-48.884780
-946.505554,101.522354,0.000000,-5.247333,-0.116899,0.605151,0.235839,-0.694182,-5.170585,-0.559722,167.932297,-26.244790,-48.884780
-946.505554,101.522354,0.000000,-5.247333,-0.207773,0.130883,0.228482,-0.046892,-5.800445,-1.710446,164.793045,-26.244790,-48.884780
-946.315674,95.732239,0.174675,-5.326781,0.446852,0.427972,-0.284143,-0.556305,-7.183470,-1.883396,161.495804,-26.244788,-48.884836
-946.315674,95.732239,0.174675,-5.326781,0.407971,0.249643,-0.279034,-0.423268,-8.286966,-1.101400,157.886688,-26.244788,-48.884836
-946.315674,95.732239,0.174675,-5.326781,0.215121,-0.414221,-0.383226,0.326677,-7.722471,-0.689660,153.595688,-26.244788,-48.884836
-946.315674,95.732239,0.174675,-5.326781,-0.027419,-0.081012,-0.026630,0.132771,-5.803321,-1.245910,150.624954,-26.244788,-48.884836
-944.416992,90.623314,1.906840,-5.130812,-0.243923,-0.062689,0.173596,0.174986,-5.715492,-0.429194,148.084015,-26.244771,-48.884890
-944.416992,90.623314,1.906840,-5.130812,-0.211683,0.195936,0.285383,-0.034012,-4.040911,-0.766163,145.371872,-26.244771,-48.884890
-944.416992,90.623314,1.906840,-5.130812,-0.559797,-0.972724,-0.131356,1.129406,-2.275528,-1.175033,143.785095,-26.244771,-48.884890
-941.758789,85.514389,2.685550,-5.161512,-0.550162,-0.319285,0.255004,0.581878,-0.596613,-1.349032,144.701782,-26.244745,-48.884943
-941.758789,85.514389,2.685550,-5.161512,-0.454219,-0.856586,-0.093067,0.969583,1.186519,-1.413797,146.570694,-26.244745,-48.884943
-941.758789,85.514389,2.685550,-5.161512,-0.459084,-0.954151,-0.091292,1.068353,2.923693,-1.183050,149.219955,-26.244745,-48.884943
-938.720886,79.724274,2.882521,-5.493921,-0.700836,-2.087510,-0.500950,2.047507,5.732407,-1.317396,153.387817,-26.244718,-48.884998
-938.720886,79.724274,2.882521,-5.493921,-0.112853,-1.782145,-0.560456,1.685706,7.293602,-2.207540,158.264404,-26.244718,-48.884998
-938.720886,79.724274,2.882521,-5.493921,0.539522,-1.721570,-0.988557,1.562453,8.299418,-2.162811,163.643372,-26.244718,-48.884998
