-2.088576,-1.362479,-0.318956,-0.000000,0.277513,-0.016585,0.221852,-0.133157,0.075501,-8.742058,25.134087,-26.236295,-48.885812
-2.088576,-1.362479,-0.318956,-0.000000,0.158706,0.093161,0.224144,0.015695,0.137748,-10.121715,25.783178,-26.236295,-48.885812
-2.088576,-1.362479,-0.318956,-0.000000,0.281320,0.166168,0.203731,0.026130,0.129624,-11.449996,25.831778,-26.236295,-48.885812
-2.278447,-0.340620,-0.114655,0.617061,-1.004435,-0.272083,-1.027104,0.199034,-0.074399,-10.220928,26.275625,-26.236298,-48.885804
-2.278447,-0.340620,-0.114655,0.617061,0.318622,0.410861,0.480897,0.228658,0.352535,-9.578822,26.320627,-26.236298,-48.885804
-2.278447,-0.340620,-0.114655,0.617061,-0.744294,-0.554779,-0.904517,-0.159458,0.417399,-8.819194,26.861137,-26.236298,-48.885804
-2.278447,-0.340620,-0.114655,0.617061,0.328745,0.548702,0.540357,0.341946,0.756014,-8.296081,26.888039,-26.236298,-48.885804
-4.556894,0.681239,-1.412888,0.633665,0.046533,0.025252,0.102794,0.006399,0.873634,-8.995114,27.249952,-26.236316,-48.885791
-4.556894,0.681239,-1.412888,0.633665,-0.347228,-0.173426,-0.434130,0.003425,0.949097,-7.837103,27.858130,-26.236316,-48.885791
-4.556894,0.681239,-1.412888,0.633665,-0.303919,-0.042579,-0.286537,0.107118,1.198553,-7.076762,28.281963,-26.236316,-48.885791
-4.556894,0.681239,-1.412888,0.633665,-0.609862,-0.265516,-0.739647,0.049679,1.128595,-6.031272,29.031801,-26.236316,-48.885791
-4.556894,0.681239,-1.412888,0.633665,-0.566837,-0.587477,-0.812975,-0.239061,1.117620,-5.130007,29.538298,-26.236316,-48.885791
-8.164435,1.703097,-2.583747,0.731863,-0.214753,0.066758,-0.157321,0.164437,1.143390,-3.792178,30.028561,-26.236350,-48.885779
-8.164435,1.703097,-2.583747,0.731863,0.226430,0.113794,0.251464,-0.017179,0.601529,-3.967615,30.557720,-26.236350,-48.885779
-8.164435,1.703097,-2.583747,0.731863,0.171579,-0.630859,-0.186232,-0.634359,0.556450,-4.547111,30.585581,-26.236350,-48.885779
-8.164435,1.703097,-2.583747,0.731863,0.385349,0.445793,0.523164,0.189319,0.185296,-4.837743,30.433451,-26.236350,-48.885779
-11.202365,3.746814,-2.620827,1.763118,0.174543,-0.235116,0.012985,-0.291752,0.747077,-5.611830,30.330772,-26.236378,-48.885760
-11.202365,3.746814,-2.620827,1.763118,0.062610,-0.078724,0.027194,-0.098641,0.486058,-4.955697,30.260105,-26.236378,-48.885760
-11.202365,3.746814,-2.620827,1.763118,-0.370925,-0.067779,-0.366324,0.127814,0.075357,-4.424110,30.220606,-26.236378,-48.885760
-11.202365,3.746814,-2.620827,1.763118,0.042206,0.088217,0.093494,0.056387,0.277132,-3.933184,30.070461,-26.236378,-48.885760
-14.620036,6.131150,-2.961842,2.066326,-0.090639,-0.251979,-0.205623,-0.173610,0.059170,-3.342616,30.063505,-26.236409,-48.885739
-14.620036,6.131150,-2.961842,2.066326,-0.213608,-0.289109,-0.314217,-0.141213,0.643927,-2.913145,29.958572,-26.236409,-48.885739
-14.620036,6.131150,-2.961842,2.066326,-0.282695,0.374177,-0.064382,0.465595,0.637453,-2.516320,29.838160,-26.236409,-48.885739
-14.620036,6.131150,-2.961842,2.066326,-0.232144,-0.138751,-0.279973,-0.006893,0.740892,-2.341947,30.066141,-26.236409,-48.885739
-18.987061,7.834246,-3.743225,1.459821,0.021944,0.026169,0.029674,0.010890,0.989159,-3.016514,30.101839,-26.236445,-48.885718
-18.987061,7.834246,-3.743225,1.459821,-0.244522,0.549846,0.064096,0.600499,0.739761,-2.835190,30.115786,-26.236445,-48.885718
-18.987061,7.834246,-3.743225,1.459821,0.023546,-0.212331,-0.070323,-0.194186,0.385010,-3.430048,30.287733,-26.236445,-48.885718
-18.987061,7.834246,-3.743225,1.459821,-0.298292,0.514549,-0.002891,0.596376,0.421049,-3.361184,30.215378,-26.236445,-48.885718
-22.594603,10.218580,-3.433412,2.269246,-0.210315,0.121969,-0.097504,0.214666,0.437801,-3.627695,30.255562,-26.236479,-48.885697
-22.594603,10.218580,-3.433412,2.269246,0.036362,0.011550,0.029522,-0.008012,-0.137152,-3.392177,30.285971,-26.236479,-48.885697
