-0.000637,0.001169,-0.036481
0.000535,-0.000957,-0.036476
-0.012066,0.011723,-0.007742
-0.012066,0.011723,-0.007742
-0.010301,0.010035,-0.007743
-0.008540,0.008345,-0.007740
-0.006782,0.006653,-0.007740
-0.005027,0.004958,-0.007740
-0.003275,0.003257,-0.007740
-0.001531,0.001551,-0.007741
-0.001531,0.001551,-0.007741
0.002196,0.004198,-0.012531
0.001121,0.002064,-0.012531
0.000019,-0.000055,-0.012533
-0.000950,0.002131,-0.012531
0.000058,-0.000067,-0.012533
-0.001738,0.001493,-0.012531
-0.001738,0.001493,-0.012531
0.029812,-0.021069,-0.026898
0.027841,-0.019688,-0.026898
0.025871,-0.018306,-0.026896
0.023903,-0.016926,-0.026896
0.021935,-0.015544,-0.026899
0.019966,-0.014160,-0.026902
0.017999,-0.012777,-0.026904
0.017999,-0.012777,-0.026904
-0.008395,-0.002539,-0.031690
-0.006060,-0.001869,-0.031688
-0.003732,-0.001187,-0.031685
-0.001411,-0.000485,-0.031687
0.000893,0.000271,-0.031684
-0.001378,-0.000452,-0.031685
0.000937,0.000272,-0.031683
0.000937,0.000272,-0.031683
0.005072,0.017104,-0.050837
0.004414,0.014783,-0.050837
0.003754,0.012468,-0.050837
0.003087,0.010152,-0.050839
0.002414,0.007836,-0.050838
0.002414,0.007836,-0.050841
0.001734,0.005525,-0.050841
0.001286,-0.006486,-0.017323
0.000832,-0.004134,-0.017321
0.000369,-0.001784,-0.017320
-0.000116,0.000561,-0.017321
0.000338,-0.001814,-0.017320
-0.000100,0.000539,-0.017321
-0.000100,0.000539,-0.017321
0.000303,-0.001846,-0.017319
0.000287,-0.018592,-0.036475
0.000269,-0.016188,-0.036475
0.000248,-0.013783,-0.036476
0.000223,-0.011376,-0.036477
0.000195,-0.008970,-0.036480
0.000195,-0.008970,-0.036480
0.000162,-0.006563,-0.036483
0.000122,-0.004157,-0.036484
-0.008145,0.012971,-0.060424
-0.006840,0.010946,-0.060420
-0.005540,0.008918,-0.060418
-0.004243,0.006883,-0.060415
-0.002956,0.004847,-0.060416
-0.002956,0.004847,-0.060416
-0.001678,0.002804,-0.060413
0.006897,0.014989,-0.031683
0.005894,0.012807,-0.031683
0.004891,0.010625,-0.031683
0.003888,0.008444,-0.031684
0.003888,0.008444,-0.031686
0.002885,0.006264,-0.031686
0.001881,0.004082,-0.031691
0.000876,0.001899,-0.031694
0.017772,-0.006821,-0.026906
0.015519,-0.005964,-0.026908
0.013263,-0.005106,-0.026907
0.013263,-0.005106,-0.026907
0.011008,-0.004247,-0.026912
0.008755,-0.003387,-0.026914
0.006503,-0.002526,-0.026917
0.004250,-0.001661,-0.026924
-0.022802,-0.023875,-0.036493
-0.021126,-0.022147,-0.036488
-0.019451,-0.020419,-0.036487
-0.019451,-0.020419,-0.036484
-0.017777,-0.018688,-0.036484
-0.016104,-0.016957,-0.036482
-0.014433,-0.015225,-0.036480
-0.012179,-0.004797,-0.041266
-0.009925,-0.003939,-0.041264
-0.007672,-0.003076,-0.041263
-0.005423,-0.002206,-0.041263
-0.003180,-0.001325,-0.041263
-0.000941,-0.000427,-0.041263
-0.000941,-0.000427,-0.041263
0.001271,0.000530,-0.041264
0.000986,0.007713,-0.007742
0.000697,0.005324,-0.007743
0.000401,0.002933,-0.007738
0.000093,0.000546,-0.007738
-0.000279,-0.001835,-0.007738
-0.000279,-0.001835,-0.007738
0.000103,0.000537,-0.007738
-0.000316,-0.001836,-0.007738
0.007323,-0.005220,-0.036470
0.005381,-0.003819,-0.036470
0.003437,-0.002422,-0.036473
0.001488,-0.001031,-0.036473
-0.000470,0.000343,-0.036474
-0.000470,0.000343,-0.036474
0.001491,-0.001069,-0.036473
-0.010672,-0.004866,-0.050837
-0.008473,-0.003874,-0.050838
-0.006274,-0.002881,-0.050838
-0.004074,-0.001884,-0.050838
-0.001875,-0.000882,-0.050840
0.000317,0.000127,-0.050842
0.000317,0.000127,-0.050842
-0.001876,-0.000841,-0.050840
0.002405,0.011156,-0.026896
0.001897,0.008788,-0.026896
0.001389,0.006419,-0.026893
0.000879,0.004051,-0.026893
0.000369,0.001684,-0.026893
0.000369,0.001684,-0.026893
-0.000145,-0.000683,-0.026896
0.000359,0.001654,-0.026894
0.008346,0.009415,-0.031684
0.006754,0.007600,-0.031685
0.005157,0.005784,-0.031687
0.005157,0.003974,-0.031688
0.003560,0.003974,-0.031688
0.001956,0.002164,-0.031694
0.000347,0.000364,-0.031696
-0.008154,-0.016628,-0.036480
-0.007081,-0.014469,-0.036477
-0.006009,-0.012309,-0.036476
-0.004938,-0.010146,-0.036473
-0.004938,-0.010146,-0.036473
-0.003870,-0.007982,-0.036472
-0.002805,-0.005815,-0.036471
-0.001745,-0.003648,-0.036471
0.006879,-0.015807,-0.036471
0.005925,-0.013599,-0.036473
0.004971,-0.011394,-0.036472
0.004017,-0.009190,-0.036477
0.004017,-0.006984,-0.036480
0.003059,-0.006984,-0.036480
0.002101,-0.004782,-0.036481
0.001139,-0.002577,-0.036487
-0.002935,0.009487,-0.031695
-0.002221,0.007184,-0.031692
-0.001508,0.004883,-0.031690
-0.000795,0.002578,-0.031688
-0.000795,0.002578,-0.031688
-0.000083,0.000273,-0.031685
0.000616,-0.002035,-0.031681
0.000411,0.005150,-0.026893
0.000210,0.002753,-0.026893
0.000017,0.000357,-0.026896
-0.000116,-0.002041,-0.026896
-0.000116,-0.002041,-0.026896
0.000010,0.000364,-0.026897
-0.000074,-0.002036,-0.026895
0.000002,0.000372,-0.026896
-0.003680,-0.007088,-0.026894
-0.002577,-0.004973,-0.026894
-0.001475,-0.002856,-0.026894
-0.000376,-0.000738,-0.026895
0.000711,0.001388,-0.026896
0.000711,0.001388,-0.026896
-0.000391,-0.000771,-0.026895
0.000691,0.001356,-0.026896
-0.003017,-0.006091,-0.036474
-0.001941,-0.003956,-0.036478
-0.000874,-0.001818,-0.036480
0.000175,0.000326,-0.036484
0.000175,0.000326,-0.036484
-0.000953,-0.001817,-0.036480
0.000171,0.000290,-0.036484
0.013104,0.017494,-0.041269
0.011668,0.015544,-0.041266
0.010231,0.013596,-0.041263
0.008790,0.011649,-0.041262
0.008790,0.011649,-0.041262
0.007349,0.009706,-0.041262
0.005905,0.007765,-0.041259
0.004456,0.005826,-0.041261
-0.007841,0.004599,-0.026893
-0.005770,0.003373,-0.026893
-0.005770,0.003373,-0.026893
-0.003697,0.002150,-0.026893
-0.001621,0.000932,-0.026895
0.000458,-0.000275,-0.026898
-0.001612,0.000954,-0.026896
0.000452,-0.000279,-0.026898
0.008319,-0.008173,-0.046050
0.006610,-0.006492,-0.046051
0.006610,-0.006492,-0.046051
0.004901,-0.004811,-0.046048
0.003190,-0.003129,-0.046048
0.001477,-0.001447,-0.046048
-0.000236,0.000232,-0.046049
-0.002609,0.000118,-0.046049
-0.000193,0.000004,-0.046049
0.002220,-0.000117,-0.046050
0.002220,-0.000117,-0.046050
-0.000175,0.000003,-0.046049
0.002239,-0.000125,-0.046050
-0.000155,0.000003,-0.046049
0.002258,-0.000135,-0.046050
0.010297,0.012370,-0.026894
0.008757,0.010510,-0.026894
0.008757,0.010510,-0.026894
0.007215,0.008649,-0.026894
0.005672,0.006789,-0.026894
0.004127,0.004929,-0.026895
0.002582,0.003073,-0.026898
0.001034,0.001220,-0.026901
0.001034,0.001220,-0.026901
-0.001475,0.000470,-0.022112
0.000806,-0.000277,-0.022109
-0.001486,0.000475,-0.022112
0.000794,-0.000274,-0.022109
-0.001497,0.000480,-0.022112
0.000782,-0.000271,-0.022109
0.000782,-0.000271,-0.036473
-0.003513,-0.017056,-0.036473
-0.003021,-0.014686,-0.036473
-0.002529,-0.012319,-0.036471
-0.002039,-0.009951,-0.036471
-0.001549,-0.007580,-0.036471
-0.001061,-0.005213,-0.036473
-0.000574,-0.002842,-0.036473
0.003057,-0.005526,-0.031687
