-0.092861,-0.247218,0.998223,0.012480,-0.004759,0.000747,13.3860
-0.010107,-0.031696,0.998311,0.001511,-0.000343,0.000700,0.1900
-0.002920,-0.014240,0.998312,0.000035,-0.000003,0.000701,0.0400
-0.000467,0.000032,0.998312,-0.000236,0.000350,0.000695,0.0400
0.000031,0.000263,0.998312,-0.000069,0.000198,0.000687,0.0400
0.000040,0.000007,0.998312,-0.000072,0.000106,0.000676,0.0400
-0.000594,-0.000217,0.998312,-0.000138,0.000292,0.000663,0.0410
-0.000138,-0.000136,0.998312,-0.000214,0.000333,0.000655,0.0410
-0.000405,-0.000386,0.998312,-0.000700,0.000413,0.000660,0.0410
-0.000887,0.000264,0.998312,-0.000282,0.000493,0.000664,0.0410
0.000295,-0.000140,0.998312,-0.000101,0.000419,0.000660,0.0400
0.000165,0.000183,0.998312,0.000151,0.000167,0.000646,0.0400
-0.000172,-0.000669,0.998312,-0.000310,0.000572,0.000639,0.0400
0.000149,-0.000031,0.998312,0.000208,0.000481,0.000635,0.0400
0.001128,0.000753,0.998312,0.000259,0.000022,0.000645,0.0400
0.000474,-0.000592,0.998312,-0.000173,0.000180,0.000654,0.0400
0.000166,0.000558,0.998312,0.000241,-0.000003,0.000649,0.0400
-0.000723,-0.000854,0.998312,0.000042,0.000356,0.000639,0.0400
-0.000227,0.000275,0.998312,0.000273,0.000428,0.000641,0.0400
-0.000177,-0.000079,0.998312,0.000086,0.000528,0.000643,0.0400
0.000010,-0.000041,0.998312,0.000196,0.000173,0.000647,0.0400
0.000136,-0.000054,0.998312,-0.000106,0.000051,0.000653,0.0410
0.000353,0.000862,0.998312,0.000061,0.000181,0.000663,0.0400
-0.000419,0.000424,0.998312,-0.000051,0.000116,0.000664,0.0400
-0.000230,0.000959,0.998312,0.000171,0.000649,0.000673,0.0410
-0.000072,0.000113,0.998312,-0.000151,0.000695,0.000683,0.0410
0.000354,0.000056,0.998312,-0.000082,0.000313,0.000682,0.0410
0.000548,-0.000085,0.998312,0.000010,0.000489,0.000688,0.0400
-0.000127,-0.001085,0.998312,-0.000028,-0.000028,0.000686,0.0400
-0.000310,0.000305,0.998312,0.000007,0.000428,0.000688,0.0400
-0.000430,-0.000445,0.998312,-0.000258,0.000660,0.000691,0.0400
-0.001140,0.000497,0.998312,0.000100,0.000585,0.000686,0.0410
0.001084,0.000352,0.998312,-0.000011,0.000113,0.000686,0.0400
-0.000360,-0.000396,0.998312,0.000022,0.000447,0.000684,0.0400
0.000110,-0.000428,0.998312,-0.000243,0.000747,0.000685,0.0400
0.000894,-0.000265,0.998312,-0.000325,0.000447,0.000696,0.0400
-0.000296,-0.000293,0.998312,-0.000281,0.000363,0.000705,0.0400
-0.003854,0.000889,0.998312,-0.000219,0.000850,0.000714,0.0410
0.000801,0.000310,0.998312,-0.000098,0.000336,0.000712,0.0410
0.000274,0.000033,0.998312,-0.000007,0.000105,0.000715,0.0400
-0.000798,0.000207,0.998312,0.000113,0.000414,0.000721,0.0400
-0.002305,-0.000305,0.998312,0.000193,0.000760,0.000725,0.0400
0.001321,0.000270,0.998312,-0.000008,0.000400,0.000729,0.0400
-0.000111,0.000049,0.998312,0.000123,0.000406,0.000732,0.0400
0.000551,0.000137,0.998312,0.000194,0.000225,0.000740,0.0410
-0.000370,0.000253,0.998312,0.000006,0.000483,0.000745,0.0400
0.000272,-0.000011,0.998312,-0.000022,0.000294,0.000755,0.0400
0.000040,0.000033,0.998312,-0.000060,0.000287,0.000763,0.0400
0.000417,0.000832,0.998312,0.000198,0.000449,0.000765,0.0400
0.000114,0.000112,0.998312,0.000170,0.000336,0.000758,0.0410
-0.001073,0.000730,0.998312,0.000290,0.000674,0.000749,0.0400
0.000066,0.000041,0.998312,0.000240,0.000651,0.000748,0.0400
-0.000206,-0.001209,0.998312,-0.000134,0.000448,0.000749,0.0400
0.000210,0.000154,0.998312,-0.000024,0.000572,0.000741,0.0410
