0 0
0.04 0.012842
0.08 0.023508
0.128 0.034718
0.169 0.043014
0.212 0.050332
0.254 0.054631
0.298 0.088133
0.338 0.126228
0.378 0.164092
0.418 0.18792
0.458 0.209416
0.499 0.227777
0.54 0.240939
0.58 0.251897
0.62 0.259805
0.66 0.264551
0.7 0.268122
0.742 0.270218
0.782 0.270723
0.823 0.269622
0.863 0.267637
0.903 0.265186
0.952 0.2609
0.992 0.256009
1.032 0.250863
1.072 0.244792
1.113 0.240651
1.154 0.236974
1.194 0.187553
1.242 0.150074
1.283 0.120203
1.359 0.079654
1.4 0.058413
1.44 0.041534
1.481 0.026364
1.521 0.013185
1.584 -0.001876
1.624 -0.010844
1.664 -0.019185
1.755 -0.030877
2.047 -0.062999
2.738 0.105939
3.426 0.124612
3.905 0.125863
4.096 0.125982
4.811 0.024211
5.374 -0.031982
5.554 -0.051016
6.214 -0.018025
6.595 0.030327
6.733 0.039296
7.289 -0.011181
7.828 -0.057518
7.884 -0.05964
8.043 -0.063539
8.084 -0.064455
8.428 -0.067503
8.574 -0.068163
8.685 -0.068392
8.807 -0.068624
9.17 -0.06895
9.215 -0.068976
9.284 -0.069026
9.355 -0.069045
9.772 -0.069157
10.221 -0.069116
10.564 -0.069122
10.663 -0.069117
10.966 -0.069091
11.504 -0.018345
11.852 -0.006688
11.912 -0.00554700000000001
12.001 -0.00429500000000001
12.041 -0.003804
12.339 -0.052973
12.98 -0.06685
13.181 -0.067733
13.27 -0.068074
13.32 -0.068224
13.36 -0.068345
13.4 -0.068359
13.917 -0.068957
14.454 -0.069027
14.624 -0.069027
14.959 -0.069143
15.516 -0.069148
15.807 -0.069088
16.191 -0.069123
16.715 -0.069088
17.07 -0.069142
17.232 -0.069156
17.991 -0.069146
18.37 -0.06907
18.569 -0.069096
18.982 -0.069085
19.633 -0.069201
19.787 -0.069152
19.851 -0.069563
20.049 -0.056496
20.592 -0.063727
20.989 -0.063315
21.063 -0.064294
21.152 -0.030775
21.322 0.032286
21.94 0.00659599999999999
22.322 -0.086953
22.377 -0.099578
22.589 -0.105026
23.079 -0.099647
23.338 -0.110902
23.379 -0.114567
23.419 -0.118497
23.459 -0.118497
23.499 -0.118497
23.539 -0.118497
23.615 -0.215181
23.655 -0.22091
23.696 -0.225727
23.76 -0.225727
23.802 -0.225727
23.842 -0.225727
23.894 -0.225727
23.934 -0.225727
23.975 -0.218208
24.048 -0.044158
24.099 0.104972
24.188 0.242698
24.276 0.295409
24.323 0.310811
24.4 0.327152
24.465 0.328767
24.818 0.358211
25.012 0.347952
25.052 0.327674
25.093 0.324052
25.134 0.324052
25.282 0.204001
25.784 0.175459
26.275 0.19642
26.43 0.211137
26.5 0.212413
26.74 0.21509
27.267 0.24702
27.545 0.140607
27.69 0.067324
27.731 0.044159
27.772 0.031957
27.814 0.031957
28.121 0.351221
28.216 0.535163
28.283 0.615241
28.324 0.655997
28.417 0.758222
28.473 0.807331
28.582 0.842492
28.669 0.849765
28.759 0.839917
28.855 0.838332
28.98 0.849656
29.056 0.829288
29.102 0.818811
29.197 0.787225
29.522 0.753469
29.703 0.751472
29.781 0.755457
29.822 0.755411
29.862 0.756463
29.928 0.740708
29.974 0.740633
30.015 0.768723
30.055 0.768723
30.123 1.049828
30.174 1.143279
30.214 1.177918
30.255 1.177918
30.297 1.177918
30.337 1.177918
30.377 1.177918
30.457 1.220737
30.498 1.219313
30.539 1.219921
30.581 1.226565
30.664 1.228679
30.721 1.227749
30.761 1.227749
30.802 1.227749
30.874 1.234611
30.914 1.231973
30.954 1.232831
30.995 1.232831
31.035 1.232831
31.076 1.232831
31.117 1.232831
31.158 1.232831
31.198 1.232831
31.239 1.232831
31.279 1.232831
31.32 1.232831
31.361 1.232831
31.428 1.232831
31.504 0.777578
31.545 0.775817
31.585 0.77612
31.626 0.77612
31.666 0.77612
31.707 0.77612
31.748 0.77612
31.788 0.77612
31.828 0.77612
31.868 0.77612
31.909 0.77612
31.949 0.77612
31.989 0.77612
32.029 0.77612
32.074 0.77612
32.114 0.77612
32.155 0.77612
32.195 0.77612
32.235 0.77612
32.276 0.77612
32.317 0.77612
32.357 0.77612
32.397 0.77612
32.437 0.77612
32.479 1.043126
32.54 1.054441
32.582 1.051727
32.623 1.049017
32.663 1.049017
32.703 1.049017
32.745 1.049017
32.785 1.049017
32.826 1.049017
32.877 1.016516
32.949 1.018657
33.015 1.007094
33.143 0.987452
33.241 0.994444
33.309 0.996896
33.429 0.981781
33.514 0.955903
33.705 0.908773
33.86 0.914076
34.019 0.8519
34.097 0.797291
34.148 0.779552
34.189 0.779552
34.263 0.898679
34.409 0.918334
34.505 0.899382
34.925 0.725487
35.325 0.611282
35.55 0.603926
35.591 0.598001
35.632 0.589428
35.692 0.548311
35.992 0.457123
36.157 0.455182
36.405 0.509114
36.819 -0.070406
36.939 -0.391592
36.98 -0.532488
37.253 -1.029266
37.663 -1.130152
37.867 -1.305572
37.95 -1.428452
38.011 -1.493343
38.16 -1.642702
38.206 -1.672423
38.248 -1.693567
38.326 -1.769796
38.368 -1.799886
38.409 -1.803977
38.45 -1.819842
38.523 -1.900805
38.587 -1.92025
38.677 -1.928156
38.768 -1.83277
38.832 -1.726121
38.906 -1.644976
38.949 -1.610886
39.092 -1.52729
39.132 -1.52729
39.178 -1.513949
39.248 -1.410454
39.288 -1.400375
39.328 -1.399716
39.369 -1.386035
39.439 -1.373126
39.479 -1.366237
39.519 -1.366001
39.559 -1.366001
39.6 -1.366001
39.64 -1.366001
39.6799999999999 -1.366001
39.7199999999999 -1.366001
39.8059999999999 -1.46493
39.8469999999999 -1.468005
39.9479999999999 -1.474617
40.0769999999999 -1.462707
40.1859999999999 -1.443026
40.2399999999999 -1.441512
40.2799999999999 -1.44239
40.3549999999999 -1.476746
40.3959999999999 -1.478471
40.4799999999999 -1.462591
40.5449999999999 -1.455531
40.5849999999999 -1.456365
40.6289999999999 -1.464974
40.7159999999999 -1.450208
40.8029999999999 -1.437489
40.8439999999999 -1.442227
40.8849999999999 -1.442072
40.9269999999999 -1.442072
40.9669999999999 -1.442072
41.0069999999999 -1.442072
41.0949999999999 -1.449977
41.1379999999999 -1.452226
41.1779999999999 -1.452154
41.2559999999999 -1.442404
41.3049999999999 -1.430747
41.3879999999999 -1.430878
41.4849999999999 -1.428949
41.5399999999999 -1.433613
41.6239999999999 -1.442628
41.7549999999999 -1.382499
41.8839999999999 -1.314076
41.9649999999999 -1.280772
42.0059999999999 -1.265706
42.0469999999999 -1.254246
42.0889999999999 -1.247339
42.1659999999999 -1.17902
42.2079999999999 -1.16283
42.2479999999999 -1.16283
42.2889999999999 -1.16283
42.3359999999999 -1.16283
42.3769999999999 -1.16283
42.4169999999999 -1.16283
42.4569999999999 -1.09095
42.5459999999999 -1.092413
42.6399999999999 -1.097789
42.7359999999999 -1.119064
42.9359999999999 -1.185386
42.9779999999999 -1.200294
43.0189999999999 -1.201772
43.0619999999999 -1.192545
43.1499999999999 -1.145329
43.1899999999999 -1.143584
43.2659999999999 -1.151238
43.3059999999999 -1.146069
43.3879999999999 -1.133168
43.4289999999999 -1.133152
43.4699999999999 -1.133646
43.5109999999999 -1.133646
43.5529999999999 -1.133646
43.6419999999999 -1.032719
43.7109999999999 -1.014476
43.8019999999999 -1.010819
44.0449999999999 -1.027902
44.1579999999999 -1.024193
44.3239999999999 -1.013889
44.4029999999999 -1.018507
44.4439999999999 -1.020641
44.5169999999999 -1.022171
44.5719999999999 -1.022748
44.7039999999999 -1.0345
44.7749999999999 -1.046064
44.8159999999999 -1.049753
44.8569999999999 -1.059818
44.9459999999999 -1.068427
44.9859999999999 -1.061917
45.0779999999999 -1.059244
45.1439999999999 -1.052276
45.2069999999999 -1.054494
45.2889999999999 -1.048254
45.3329999999999 -1.043278
45.4269999999999 -1.039232
45.4909999999999 -1.026373
45.5489999999999 -1.023925
45.5929999999999 -0.998317
45.6939999999999 -0.887282
45.8079999999999 -0.809572
45.8779999999999 -0.791144
45.9779999999999 -0.74979
46.0189999999999 -0.722723
46.0589999999999 -0.719099
46.1409999999999 -0.649002
46.2199999999999 -0.651919
46.6939999999999 -0.623857
