-26.235033	-48.884716	1.000138	2.043740	1.719900	1.104000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235033	-48.884716	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	1.884420	14.950257	14.221012	-4.612267
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
-26.235167	-48.884735	0.000000	0.000000	0.000000	0.000000
