0.000000	0.000000	0.435556
0.000000	0.000000	0.435556
0.000000	0.000000	0.435556
0.000000	0.000000	0.435556
7.449489	41.659694	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.101944
0.000000	0.000000	0.115833
1.889189	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
0.000000	0.000000	0.115833
1.496905	90.000383	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.075556
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.111389
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.169444
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.248333
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
0.000000	0.000000	0.186389
