-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884600	0.000000	0.000000	0.000000
-26.235267	-48.884617	1.662172	-1.662172	-0.000000
-26.235267	-48.884617	0.000000	0.000000	0.000000
-26.235267	-48.884617	0.000000	0.000000	0.000000
-26.235267	-48.884617	0.000000	0.000000	0.000000
-26.235267	-48.884617	0.000000	0.000000	0.000000
-26.235267	-48.884617	0.000000	0.000000	0.000000
