-81.074867,-65.007950,0.000000,0.000000,0.085004,0.638840,0.011503,0.703450,-0.705472,-1.417214,-74.409676
-81.074867,-65.007950,0.000000,0.000000,0.033347,0.716851,0.012201,0.659721,-0.626759,-1.235946,-75.196869
-81.074867,-65.007950,0.000000,0.000000,-0.006768,0.630448,0.007654,0.635603,-0.566235,-1.071026,-75.908386
-81.074867,-65.007950,0.000000,0.000000,0.043595,0.576703,0.023864,0.599467,-0.471201,-0.921750,-76.619644
-81.074867,-65.007950,0.000000,0.000000,0.076135,0.283484,0.048334,0.447758,-0.414428,-0.931497,-77.249466
-81.074867,-65.007950,0.000000,0.000000,0.060461,0.440920,0.066532,0.310057,-0.349991,-0.976147,-77.878830
-81.074867,-65.007950,0.000000,0.000000,0.326721,-0.508920,0.137339,-0.048168,-0.317751,-1.480304,-78.582390
-81.074867,-65.007950,0.000000,0.000000,0.213974,-0.653822,0.206857,-0.484106,-0.223740,-2.267385,-79.160454
-80.505257,-64.671135,0.699659,0.413712,0.233979,-0.601688,0.250998,-0.548831,-0.129677,-2.941383,-79.293716
-80.505257,-64.671135,0.699659,0.413712,-0.041382,0.091293,0.166169,-0.190031,0.068771,-3.266528,-79.095299
-79.176163,-63.660690,1.777368,1.351245,0.084805,0.417437,0.118449,0.128915,0.291796,-3.306801,-78.851982
-79.176163,-63.660690,1.777368,1.351245,0.098528,0.370157,0.109564,0.131796,0.359038,-3.495435,-78.496567
-79.176163,-63.660690,1.777368,1.351245,0.176979,-0.071236,0.050141,0.202176,0.507000,-3.513795,-78.213654
-76.897713,-61.976616,2.382932,1.761303,0.158430,-0.138886,0.144349,-0.122865,0.393499,-3.825941,-78.039352
-76.897713,-61.976616,2.382932,1.761303,0.086209,0.139116,0.070255,-0.007900,0.420141,-4.059433,-78.117485
-73.669914,-60.292542,3.502835,1.827572,-0.319952,0.590695,-0.085329,0.505805,0.295831,-3.617574,-78.176163
-73.669914,-60.292542,3.502835,1.827572,-0.296706,0.903908,-0.182508,0.653442,-0.270432,-3.059444,-78.393684
-69.872505,-57.934837,3.793655,2.355373,-0.436852,0.063224,-0.022307,0.500262,-0.496645,-2.889424,-78.924942
-69.872505,-57.934837,3.793655,2.355373,-0.561760,0.279545,-0.013756,0.292672,-1.164555,-3.027267,-79.199966
-69.872505,-57.934837,3.793655,2.355373,0.193063,0.415505,-0.178149,0.335081,-1.447090,-2.943215,-79.500496
-69.872505,-57.934837,3.793655,2.355373,-0.032987,0.412079,-0.083625,0.456199,-2.307622,-2.352846,-79.793457
-65.885223,-55.240314,4.143078,2.799805,-0.028392,0.534861,-0.111882,0.423441,-2.712762,-2.287389,-80.142830
-65.885223,-55.240314,4.143078,2.799805,-0.500589,0.412347,-0.236227,0.415942,-3.417295,-2.282812,-80.895294
-65.885223,-55.240314,4.143078,2.799805,-0.419750,0.273207,-0.310248,0.421998,-3.974748,-2.085912,-81.894875
-61.138458,-52.882607,4.888452,2.428083,-0.165350,0.447097,-0.308382,0.371759,-4.583128,-2.060521,-83.356720
-61.138458,-52.882607,4.888452,2.428083,-0.150741,-0.004246,-0.180799,0.266586,-5.344547,-2.066947,-84.851219
-56.581566,-49.514450,4.575558,3.381950,0.049528,0.087277,-0.116673,0.036530,-5.869133,-2.150876,-86.279808
-56.581566,-49.514450,4.575558,3.381950,-0.446434,0.330781,-0.003418,0.172040,-5.958465,-2.039996,-87.468681
-51.455059,-45.472664,5.066003,3.994087,0.672015,0.605532,0.064182,0.316630,-5.634217,-1.591184,-88.150085
