1.898706,-0.000000,0.690931,-0.817074,-0.240446,0.170083,-49.570469,-27.510360,-50.112366,1.268837,0.625854,0.2240
1.898706,-0.000000,0.690931,-0.817074,0.102230,0.430885,-50.020344,-27.510360,-50.112366,1.595136,0.238915,0.4010
1.898706,-0.000000,0.690931,-0.817074,0.260056,-0.243663,-50.162395,-27.510360,-50.112366,1.751214,0.054938,0.2790
1.898706,-0.000000,0.690931,-0.817074,-0.544734,1.094752,-50.134232,-27.510360,-50.112366,1.792526,0.005617,0.0590
1.898706,-0.000000,0.000000,0.000000,1.041633,-1.260778,-49.934391,-27.510360,-50.112366,1.805549,-0.006776,0.2470
1.898706,-0.000000,0.000000,0.000000,1.157214,-1.893527,-49.759098,-27.510360,-50.112366,1.806674,-0.006946,0.1430
1.898706,-0.000000,0.000000,0.000000,1.151185,-1.835490,-49.458309,-27.510360,-50.112366,1.812685,-0.012145,0.2780
1.898706,-0.000000,0.000000,0.000000,0.095862,-1.002809,-49.455502,-27.510360,-50.112366,1.820703,-0.021525,0.3080
1.898706,-0.000000,0.000000,0.000000,-0.281426,0.021994,-49.609272,-27.510360,-50.112366,1.823808,-0.025431,0.1200
1.898706,-0.000000,0.000000,0.000000,-0.430111,0.418436,-49.624832,-27.510360,-50.112366,1.826465,-0.029196,0.1060
1.898706,-0.000000,0.000000,0.000000,-0.532004,0.723937,-49.640121,-27.510360,-50.112366,1.827103,-0.029981,0.0400
1.898706,-0.000000,0.000000,0.000000,-1.286657,0.914564,-49.680595,-27.510360,-50.112366,1.826415,-0.028179,0.0400
1.898706,-0.000000,0.000000,0.000000,-1.295600,0.916258,-49.683422,-27.510360,-50.112366,1.826353,-0.028014,0.0410
1.898706,-0.000000,0.000000,0.000000,-0.538187,0.360038,-49.733646,-27.510360,-50.112366,1.840902,-0.057251,0.0740
1.898706,-0.000000,0.000000,0.000000,-0.789638,0.420539,-49.760433,-27.510360,-50.112366,1.839942,-0.053570,0.0400
1.898706,-0.000000,0.000000,0.000000,-0.589342,-0.269119,-49.808270,-27.510360,-50.112366,1.840422,-0.054396,0.0630
1.898706,-0.000000,0.000000,0.000000,-0.748981,-0.379607,-49.850807,-27.510360,-50.112366,1.840579,-0.052730,0.0400
1.898706,-0.000000,0.000000,0.000000,-0.621120,-0.305318,-49.881393,-27.510360,-50.112366,1.840790,-0.051408,0.0410
1.898706,-0.000000,0.000000,0.000000,-0.621120,-0.305318,-49.881393,-27.510360,-50.112366,1.840790,-0.051408,0.0400
1.898706,-0.000000,0.000000,0.000000,0.015116,0.203254,-50.036724,-27.510360,-50.112366,1.838305,-0.074266,0.0420
1.898706,-0.000000,0.000000,0.000000,-0.324014,0.823901,-50.081741,-27.510360,-50.112366,1.839005,-0.070937,0.0570
1.898706,-0.000000,0.000000,0.000000,-0.040541,0.427920,-50.156090,-27.510360,-50.112366,1.839943,-0.068517,0.0400
1.898706,-0.000000,0.000000,0.000000,-0.068561,0.482768,-50.230839,-27.510360,-50.112366,1.839663,-0.068912,0.0410
1.898706,-0.000000,0.000000,0.000000,-0.369382,0.846361,-50.283813,-27.510360,-50.112366,1.840154,-0.068669,0.0450
1.898706,-0.000000,0.000000,0.000000,-0.472514,0.986509,-50.334862,-27.510360,-50.112366,1.840947,-0.068812,0.0400
1.898706,-0.000000,0.000000,0.000000,-0.259550,1.176817,-50.384235,-27.510360,-50.112366,1.841385,-0.068970,0.0550
1.898706,-0.000000,0.000000,0.000000,-0.173415,0.801555,-50.422554,-27.510360,-50.112366,1.841907,-0.069510,0.0500
1.898706,-0.000000,0.000000,0.000000,0.142818,0.407489,-50.490730,-27.510360,-50.112366,1.842496,-0.070180,0.0600
1.898706,-0.000000,0.000000,0.000000,0.302251,0.209069,-50.529724,-27.510360,-50.112366,1.842954,-0.070869,0.0400
1.898706,-0.000000,0.000000,0.000000,0.088968,0.263088,-50.559048,-27.510360,-50.112366,1.843496,-0.071938,0.0400
1.898706,-0.000000,0.000000,0.000000,-0.270755,0.893161,-50.605522,-27.510360,-50.112366,1.840667,-0.063149,0.0440
1.898706,-0.000000,0.000000,0.000000,0.167336,0.652496,-50.651955,-27.510360,-50.112366,1.841484,-0.065232,0.0610
1.898706,-0.000000,0.000000,0.000000,0.317751,-0.204116,-50.686806,-27.510360,-50.112366,1.842173,-0.067362,0.0400
1.898706,-0.000000,0.000000,0.000000,0.099579,-0.109521,-50.706905,-27.510360,-50.112366,1.842001,-0.065903,0.0550
1.898706,-0.000000,0.000000,0.000000,0.210904,0.215828,-50.738800,-27.510360,-50.112366,1.842139,-0.066649,0.0440
1.898706,-0.000000,0.000000,0.000000,0.530365,-0.123309,-50.819626,-27.510360,-50.112366,1.842071,-0.068007,0.0980
1.898706,-0.000000,0.000000,0.000000,0.228677,0.237204,-50.868202,-27.510360,-50.112366,1.841744,-0.068546,0.0400
1.898706,-0.000000,0.000000,0.000000,-0.192852,-0.270756,-50.998627,-27.510360,-50.112366,1.844299,-0.065738,0.0400
1.898706,-0.000000,0.000000,0.000000,-0.896890,-0.089188,-51.224548,-27.510360,-50.112366,1.844078,-0.065346,0.1160
1.898706,-0.000000,0.000000,0.000000,-0.351787,-1.119498,-51.275906,-27.510360,-50.112366,1.844405,-0.064695,0.0610
1.898706,-0.000000,0.000000,0.000000,-0.579980,-0.550729,-51.289398,-27.510360,-50.112366,1.844947,-0.063907,0.0410
1.898706,-0.000000,0.000000,0.000000,-0.427098,-0.477754,-51.284939,-27.510360,-50.112366,1.845204,-0.063545,0.0420
2.088576,-6.736057,0.110452,-3.918510,0.008683,-0.380656,-51.228386,-27.510359,-50.112433,1.850338,-0.224280,0.0750
2.088576,-6.736057,0.110452,-3.918510,-0.161084,-0.290277,-51.141563,-27.510359,-50.112433,1.857567,-0.462101,0.0430
2.088576,-6.736057,0.110452,-3.918510,0.101192,-0.270545,-51.036934,-27.510359,-50.112433,1.863760,-0.666899,0.0570
2.088576,-6.736057,0.110452,-3.918510,-0.110729,0.065394,-50.920280,-27.510359,-50.112433,1.872160,-0.943838,0.0630
2.088576,-6.736057,0.110452,-3.918510,0.063029,-0.093544,-50.842434,-27.510359,-50.112433,1.877768,-1.132510,0.0430
2.088576,-6.736057,0.110452,-3.918510,0.787658,-0.649641,-50.741631,-27.510359,-50.112433,1.884893,-1.371913,0.0420
2.088576,-6.736057,0.110452,-3.918510,0.476123,-0.302430,-50.659416,-27.510359,-50.112433,1.889761,-1.542591,0.0460
2.088576,-6.736057,0.110452,-3.918510,0.758990,-0.442075,-50.573486,-27.510359,-50.112433,1.897307,-1.810524,0.0590
2.088576,-6.736057,0.110452,-3.918510,0.972804,-0.889368,-50.498695,-27.510359,-50.112433,1.903803,-1.984871,0.0400
2.088576,-6.736057,0.110452,-3.918510,0.995834,-0.958127,-50.442955,-27.510359,-50.112433,1.909825,-2.202900,0.0530
2.088576,-6.736057,0.110452,-3.918510,1.291868,-1.153745,-50.397522,-27.510359,-50.112433,1.917968,-2.518571,0.0400
2.088576,-6.736057,0.110452,-3.918510,1.251898,-1.443181,-50.361794,-27.510359,-50.112433,1.922737,-2.713235,0.0460
2.088576,-6.736057,0.110452,-3.918510,0.967806,-0.975266,-50.332100,-27.510359,-50.112433,1.927206,-2.903466,0.0400
2.088576,-6.736057,0.110452,-3.918510,1.212466,-1.133728,-50.288944,-27.510359,-50.112433,1.935419,-3.189691,0.0690
2.088576,-6.736057,0.110452,-3.918510,0.560470,-0.024977,-50.263905,-27.510359,-50.112433,1.951657,-3.774157,0.1430
2.088576,-6.736057,0.000000,0.000000,-0.081088,0.375694,-50.424679,-27.510359,-50.112433,1.964823,-4.222513,0.1750
2.088576,-6.736057,0.000000,0.000000,0.066044,-0.280426,-50.459305,-27.510359,-50.112433,1.968624,-4.275007,0.2850
2.088576,-6.736057,0.000000,0.000000,-0.574396,-0.12705,-50.570652,-27.510359,-50.112433,1.972419,-4.332296,0.4000
8.734038,8.083277,1.502952,3.351573,-0.686929,0.418471,-50.584396,-27.510299,-50.112287,1.982360,-4.356302,0.2780
8.734038,8.083277,1.502952,3.351573,-0.818950,0.360905,-50.475327,-27.510299,-50.112287,2.283713,-3.707572,0.1710
8.734038,8.083277,1.502952,3.351573,-0.943635,1.049331,-50.414501,-27.510299,-50.112287,2.397835,-3.461281,0.0610
8.734038,8.083277,1.502952,3.351573,0.349435,-0.409086,-50.129135,-27.510299,-50.112287,2.795150,-2.602643,0.2300
8.734038,8.083277,1.502952,3.351573,0.560731,-0.675041,-50.144444,-27.510299,-50.112287,2.865511,-2.450589,0.0410
8.734038,8.083277,1.502952,3.351573,0.373594,-0.302043,-50.174629,-27.510299,-50.112287,2.951463,-2.264938,0.0470
8.734038,8.083277,1.502952,3.351573,0.323747,-0.198672,-50.213482,-27.510299,-50.112287,3.041126,-2.070758,0.0410
8.734038,8.083277,1.502952,3.351573,0.363966,-0.111177,-50.260464,-27.510299,-50.112287,3.121838,-1.900498,0.0520
8.734038,8.083277,1.502952,3.351573,0.429282,-0.007607,-50.265953,-27.510299,-50.112287,3.217714,-1.692624,0.0410
8.734038,8.083277,1.502952,3.351573,0.177872,0.405279,-50.258789,-27.510299,-50.112287,3.280637,-1.555814,0.0400
