0.379741,1.684014,0.121265,0.215107,-0.878900,0.029053,-1.698969,-27.510404,-50.112321,0.180662,1.055872,0.1390
0.379741,1.684014,0.121265,0.215107,-0.399861,-0.120731,-8.395856,-27.510404,-50.112321,0.225447,1.141193,0.3570
0.379741,1.684014,0.121265,0.215107,-0.313743,-0.046134,-17.126673,-27.510404,-50.112321,0.260423,1.204621,0.2800
0.379741,1.684014,0.121265,0.215107,-0.200651,-0.025449,-18.800508,-27.510404,-50.112321,0.266899,1.218114,0.0400
0.379741,1.684014,0.121265,0.215107,-0.172159,0.013067,-21.025347,-27.510404,-50.112321,0.276348,1.219719,0.0560
0.379741,1.684014,0.121265,0.215107,-0.100325,0.026170,-23.060837,-27.510404,-50.112321,0.283852,1.234845,0.0700
0.379741,1.684014,0.121265,0.215107,-0.092464,0.047502,-25.011452,-27.510404,-50.112321,0.290950,1.250041,0.0600
-0.000001,-1.010408,-0.146461,-1.039197,-0.055397,0.098725,-28.676123,-27.510409,-50.112348,0.284536,1.173155,0.1100
-0.000001,-1.010408,-0.146461,-1.039197,-0.069934,0.137299,-32.968006,-27.510409,-50.112348,0.260135,1.006170,0.1380
-0.000001,-1.010408,-0.146461,-1.039197,-0.055564,0.181073,-35.345745,-27.510409,-50.112348,0.246394,0.910811,0.0710
-0.000001,-1.010408,-0.146461,-1.039197,-0.088617,0.225001,-37.679516,-27.510409,-50.112348,0.233218,0.816828,0.0870
-0.000001,-1.010408,-0.146461,-1.039197,-0.090638,0.223697,-39.100212,-27.510409,-50.112348,0.221202,0.730061,0.0730
-0.000001,-1.010408,-0.146461,-1.039197,-0.037224,0.175677,-45.297546,-27.510409,-50.112348,0.176009,0.405463,0.2850
0.759482,-1.347211,0.648981,-0.287800,-0.010646,0.148927,-53.712177,-27.510403,-50.112349,0.158411,0.088276,0.3150
0.759482,-1.347211,0.648981,-0.287800,0.010614,0.135030,-54.881927,-27.510403,-50.112349,0.367387,-0.023768,0.3050
0.759482,-1.347211,0.648981,-0.287800,0.016963,0.097660,-54.905624,-27.510403,-50.112349,0.598333,-0.156014,0.3560
0.759482,-1.347211,0.648981,-0.287800,0.059586,0.082054,-54.710503,-27.510403,-50.112349,0.637893,-0.176285,0.0590
0.759482,-1.347211,0.648981,-0.287800,0.114574,0.082237,-54.552086,-27.510403,-50.112349,0.665627,-0.189451,0.0410
0.759482,-1.347211,0.648981,-0.287800,0.166440,0.104141,-54.494980,-27.510403,-50.112349,0.676095,-0.194785,0.0400
0.759482,-1.347211,0.648981,-0.287800,0.257962,0.154980,-54.277489,-27.510403,-50.112349,0.738077,-0.243512,0.0600
0.949352,-1.684013,0.361269,-0.640838,0.260289,0.133099,-54.344234,-27.510400,-50.112355,0.859772,-0.413310,0.2610
0.949352,-1.684013,0.361269,-0.640838,0.249100,0.100743,-54.262096,-27.510400,-50.112355,0.926307,-0.543727,0.2090
