-0.001592,0.006698,-9.805399,0.000538,0.000059,-0.000257
-0.000994,-0.001083,-9.814378,0.000671,0.000192,-0.000257
-0.004585,0.004304,-9.823955,0.000538,0.000192,-0.000124
-0.007578,0.000712,-9.820363,0.000005,0.000591,0.000009
-0.002789,0.000114,-9.813180,0.000005,0.000458,0.000409
-0.002191,0.004304,-9.821560,0.000005,0.000591,0.000276
-0.004585,0.000712,-9.819166,-0.000128,0.000724,-0.000257
-0.002789,0.000114,-9.816772,0.000138,0.000192,-0.000390
-0.002191,-0.000485,-9.819764,0.000138,-0.000075,-0.000257
0.001999,0.002508,-9.812582,0.000272,-0.000208,0.000009
0.003795,-0.002879,-9.810786,0.000005,-0.000075,-0.000124
-0.002789,-0.004076,-9.804202,0.000005,0.000325,-0.000124
0.001401,-0.005872,-9.807195,-0.000261,0.000059,0.000009
-0.000994,-0.005872,-9.801209,0.000005,0.000325,-0.000124
0.000204,-0.004675,-9.811385,-0.000128,-0.000075,0.000142
-0.003388,-0.009463,-9.817370,0.000138,-0.000075,-0.000390
0.001401,-0.006470,-9.813180,0.000538,0.000591,-0.000656
0.008583,0.001311,-9.805998,0.000272,0.000724,-0.000523
0.004393,-0.001083,-9.808392,0.000005,0.000591,-0.000124
-0.002191,-0.001083,-9.813779,0.000005,0.000458,0.000276
-0.002191,-0.004076,-9.805998,-0.000128,0.000325,0.000142
-0.001592,-0.003478,-9.802406,0.000272,0.000325,0.000009
-0.008176,-0.007668,-9.826947,-0.000128,0.000192,-0.000390
-0.004585,-0.002879,-9.814378,-0.000261,-0.000208,0.000142
-0.004585,-0.002879,-9.814378,-0.000261,-0.000208,0.000142
-0.005782,-0.005872,-9.809589,0.000272,-0.000341,0.000142
-0.006381,-0.007069,-9.796421,0.000538,-0.000075,0.000142
0.000802,-0.005273,-9.800611,0.000405,-0.000075,0.000142
0.006189,-0.002879,-9.807794,0.000138,-0.000208,0.000276
0.003795,0.004902,-9.810187,0.000005,-0.000075,0.000142
-0.000395,-0.003478,-9.810786,-0.000128,-0.000341,0.000142
-0.001592,-0.001682,-9.810786,-0.000394,-0.000607,0.000009
0.000802,-0.007069,-9.810187,-0.000261,-0.000208,0.000276
-0.002789,-0.004675,-9.809589,-0.000660,0.000059,0.000142
0.002598,-0.002281,-9.804801,-0.000394,0.000059,0.000009
-0.000395,0.002508,-9.795822,-0.000128,0.000059,0.000009
0.006788,0.001311,-9.811385,0.000138,-0.000075,-0.000124
0.006189,0.001909,-9.806597,0.000005,-0.001007,0.000409
0.008583,-0.002879,-9.819764,-0.000128,-0.000607,0.000142
0.006788,-0.001083,-9.814976,-0.000261,-0.000607,-0.000124
0.005591,-0.004675,-9.808392,-0.000128,-0.000474,-0.000124
0.005591,0.000712,-9.818567,-0.000128,0.000059,0.000276
0.005591,0.004304,-9.817370,0.000005,0.000192,0.000142
0.003795,0.000712,-9.814976,0.000138,0.000059,0.000142
-0.002789,-0.002879,-9.809589,-0.000261,-0.000075,-0.000124
0.000802,-0.001682,-9.807794,0.000138,0.000059,-0.000124
0.001401,0.004304,-9.802406,0.000538,-0.000208,0.000009
-0.001592,0.001909,-9.807794,0.000405,0.000059,0.000409
0.003196,0.000712,-9.804801,0.000405,-0.000075,0.000409
0.003795,-0.004076,-9.810187,-0.000128,-0.000075,0.000142
0.000802,-0.013055,-9.789837,-0.000128,-0.000341,-0.000124
0.001999,-0.006470,-9.811385,-0.000261,-0.000341,-0.000124
0.002598,-0.004076,-9.804801,0.000005,0.000192,-0.000257
0.001401,-0.005273,-9.810187,0.000272,0.000458,0.000675
0.000204,-0.003478,-9.811983,0.000405,0.000192,0.000941
0.000204,-0.003478,-9.808392,0.000272,0.000325,0.000675
0.000204,-0.004076,-9.808392,0.000272,0.000325,0.000675
0.001999,-0.001083,-9.817370,0.000138,-0.000075,0.000409
0.002598,-0.001682,-9.806597,0.000272,0.000192,0.000142
0.002598,-0.001083,-9.798217,0.000405,0.000192,0.000009
0.012773,0.009092,-9.803005,0.000804,0.000192,0.000009
-0.007578,0.017472,-9.813180,0.001736,0.000991,0.000409
-0.006381,0.000712,-9.814378,-0.001193,0.002855,-0.001322
-0.014162,-0.016047,-9.800611,-0.001593,0.000991,0.000142
-0.002191,-0.025624,-9.815575,-0.000128,-0.003004,-0.001855
0.015168,-0.059144,-9.791034,-0.002258,0.000724,0.001874
0.004393,-0.028019,-9.800013,0.002136,0.000458,0.000542
-0.002789,0.000712,-9.805998,0.001204,0.002722,0.001341
-0.028527,0.039619,-9.801808,0.002802,0.001790,-0.000390
-0.017753,0.027647,-9.797020,0.000272,-0.000874,0.000941
-0.003388,0.001909,-9.794026,-0.001326,-0.001539,0.000409
0.045095,-0.027420,-9.803603,-0.000261,-0.001539,0.000009
0.022949,-0.020836,-9.808990,0.000005,0.002189,0.000142
-0.027929,-0.013653,-9.800013,0.000005,0.006717,0.001208
-0.060850,0.009092,-9.797020,0.001603,0.002855,0.000409
-0.039900,0.024655,-9.798815,0.002535,-0.003270,0.000142
0.031927,0.022260,-9.811385,0.000804,-0.005001,0.000142
0.054672,-0.011857,-9.809589,-0.001326,-0.002072,0.000409
0.040307,-0.032208,-9.807195,-0.001726,0.001390,-0.000257
0.014569,-0.034004,-9.801808,-0.000794,0.004187,-0.001322
-0.029724,0.003705,-9.792830,0.000671,0.001257,-0.000523
-0.026732,0.021662,-9.805399,0.001337,-0.001273,0.000542
-0.009972,0.016873,-9.803603,0.000538,-0.002871,0.001740
0.028934,-0.003478,-9.794026,-0.000394,-0.001406,0.000276
0.039110,-0.005872,-9.800611,-0.000394,-0.001539,-0.000124
0.028934,-0.025026,-9.802406,-0.001459,0.001657,0.000808
-0.017155,-0.024427,-9.810187,-0.000128,0.006317,0.001075
-0.054864,-0.016646,-9.811385,-0.000261,0.004986,0.000276
-0.027330,0.007296,-9.811385,0.000272,0.002189,-0.001722
-0.027929,0.013282,-9.801808,0.000005,0.000591,-0.004784
0.131288,0.010888,-9.823955,-0.001859,-0.010195,0.000542
0.069038,-0.028617,-9.820962,-0.005188,0.008714,0.000542
-0.065039,-0.051961,-9.792232,-0.004256,0.021231,0.001341
-0.115318,-0.036398,-9.792830,-0.000261,0.005784,-0.002121
-0.003388,0.005501,-9.851489,0.003734,-0.006866,0.001208
0.019357,0.004304,-9.856277,0.001204,-0.005401,0.001341
