0.000000,0.000000,0.000000,0.000000,0.060322,0.061974,9.459062,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,-0.004069,0.010808,28.133350,0.000000,0.000000,-1.879124,-2.352431
0.000000,0.000000,0.000000,0.000000,-0.000241,-0.001589,28.133993,0.000000,0.000000,-1.557682,-1.949760
0.000000,0.000000,0.000000,0.000000,0.005543,-0.010396,28.136158,0.000000,0.000000,-1.282945,-1.605715
0.000000,0.000000,0.000000,0.000000,-0.000109,0.000116,28.137430,0.000000,0.000000,-1.090307,-1.364474
0.000000,0.000000,0.000000,0.000000,-0.010011,-0.007304,28.137058,0.000000,0.000000,-0.947767,-1.185944
0.000000,0.000000,0.000000,0.000000,-0.000012,0.001150,28.138044,0.000000,0.000000,-0.837979,-1.048398
0.000000,0.000000,0.000000,0.000000,-0.012191,0.003317,28.137480,0.000000,0.000000,-0.750879,-0.939308
0.000000,0.000000,0.000000,0.000000,0.007587,-0.005831,28.138956,0.000000,0.000000,-0.693154,-0.867033
0.000000,0.000000,0.000000,0.000000,-0.001514,-0.000034,28.140190,0.000000,0.000000,-0.632306,-0.790849
0.000000,0.000000,0.000000,0.000000,-0.002822,-0.016529,28.140663,0.000000,0.000000,-0.590740,-0.738822
0.000000,0.000000,0.000000,0.000000,0.006484,0.002583,28.142637,0.000000,0.000000,-0.545801,-0.682577
0.000000,0.000000,0.000000,0.000000,-0.000053,0.000460,28.143192,0.000000,0.000000,-0.514489,-0.643393
0.000000,0.000000,0.000000,0.000000,0.013578,-0.004948,28.144310,0.000000,0.000000,-0.479993,-0.600237
0.000000,0.000000,0.000000,0.000000,-0.030137,0.008518,28.146191,0.000000,0.000000,-0.455528,-0.569628
0.000000,0.000000,0.000000,0.000000,0.000586,-0.000480,28.147327,0.000000,0.000000,-0.428192,-0.535447
0.000000,0.000000,0.000000,0.000000,0.001522,0.000141,28.148052,0.000000,0.000000,-0.408545,-0.510868
0.000000,0.000000,0.000000,0.000000,-0.006435,0.004957,28.148407,0.000000,0.000000,-0.386357,-0.483122
0.000000,0.000000,0.000000,0.000000,-0.001483,0.003013,28.150433,0.000000,0.000000,-0.370243,-0.462963
0.000000,0.000000,0.000000,0.000000,0.005427,-0.009216,28.153412,0.000000,0.000000,-0.351907,-0.440016
0.000000,0.000000,0.000000,0.000000,0.002702,-0.001102,28.154760,0.000000,0.000000,-0.335251,-0.419184
0.000000,0.000000,0.000000,0.000000,0.002028,-0.003169,28.154358,0.000000,0.000000,-0.322982,-0.403841
0.000000,0.000000,0.000000,0.000000,0.015243,-0.009012,28.155602,0.000000,0.000000,-0.311608,-0.389611
0.000000,0.000000,0.000000,0.000000,-0.004766,0.010115,28.155453,0.000000,0.000000,-0.298419,-0.373123
0.000000,0.000000,0.000000,0.000000,-0.012095,-0.017621,28.155563,0.000000,0.000000,-0.288622,-0.360876
0.000000,0.000000,0.000000,0.000000,0.000685,-0.000473,28.155754,0.000000,0.000000,-0.277227,-0.346633
0.000000,0.000000,0.000000,0.000000,-0.012048,-0.013266,28.156445,0.000000,0.000000,-0.266706,-0.333481
0.000000,0.000000,0.000000,0.000000,0.016268,-0.010717,28.156200,0.000000,0.000000,-0.258818,-0.323619
0.000000,0.000000,0.000000,0.000000,0.000307,0.000529,28.157906,0.000000,0.000000,-0.249597,-0.312096
0.000000,0.000000,0.000000,0.000000,-0.001888,0.000411,28.158779,0.000000,0.000000,-0.242657,-0.303426
0.000000,0.000000,0.000000,0.000000,0.005224,0.001646,28.158047,0.000000,0.000000,-0.234501,-0.293236
0.000000,0.000000,0.000000,0.000000,0.003629,-0.007829,28.158955,0.000000,0.000000,-0.226860,-0.283692
0.000000,0.000000,0.000000,0.000000,0.003492,0.017023,28.160507,0.000000,0.000000,-0.221081,-0.276477
0.000000,0.000000,0.000000,0.000000,-0.003643,0.000527,28.162809,0.000000,0.000000,-0.214252,-0.267951
0.000000,0.000000,0.000000,0.000000,0.000218,-0.000190,28.162788,0.000000,0.000000,-0.209073,-0.261485
0.000000,0.000000,0.000000,0.000000,-0.001323,-0.002404,28.162804,0.000000,0.000000,-0.193807,-0.242453
0.000000,0.000000,0.000000,0.000000,-0.001935,0.000096,28.163204,0.000000,0.000000,-0.187460,-0.234539
0.000000,0.000000,0.000000,0.000000,-0.003923,-0.000418,28.164381,0.000000,0.000000,-0.183449,-0.229534
0.000000,0.000000,0.000000,0.000000,-0.002911,0.002409,28.164717,0.000000,0.000000,-0.179588,-0.224718
0.000000,0.000000,0.000000,0.000000,0.005036,-0.021201,28.165344,0.000000,0.000000,-0.175005,-0.218994
0.000000,0.000000,0.000000,0.000000,0.010176,0.002321,28.166666,0.000000,0.000000,-0.168947,-0.211439
0.000000,0.000000,0.000000,0.000000,-0.008482,0.001665,28.167318,0.000000,0.000000,-0.164057,-0.205348
0.000000,0.000000,0.000000,0.000000,0.000879,-0.008370,28.165775,0.000000,0.000000,-0.160178,-0.200518
