0.000000,0.000000,0.000000,0.000000,-0.114748,3.730454,0.227740,0.000000,0.000000,0.000180,-0.005098,-0.012482,0.413972,0.2300
0.000000,0.000000,0.000000,0.000000,-0.114530,3.707566,0.226354,0.000000,0.000000,-0.000037,0.001900,-0.014527,0.474238,0.0410
0.000000,0.000000,0.000000,0.000000,-0.113614,3.682720,0.224752,0.000000,0.000000,-0.000271,0.009434,-0.016380,0.533717,0.0400
0.000000,0.000000,0.000000,0.000000,-0.109297,3.666833,0.222845,0.000000,0.000000,-0.000527,0.017753,-0.018064,0.592737,0.0400
0.000000,0.000000,0.000000,0.000000,-0.108990,3.636570,0.220505,0.000000,0.000000,-0.000760,0.025376,-0.019393,0.641409,0.0420
0.000000,0.000000,0.000000,0.000000,-0.106481,3.613295,0.219073,0.000000,0.000000,-0.001044,0.034771,-0.020929,0.694158,0.0410
0.000000,0.000000,0.000000,0.000000,-0.111729,3.599889,0.217956,0.000000,0.000000,-0.001321,0.044010,-0.022201,0.740368,0.0410
0.000000,0.000000,0.000000,0.000000,-0.110777,3.561762,0.216710,0.000000,0.000000,-0.001601,0.053309,-0.023519,0.781310,0.0410
0.000000,0.000000,0.000000,0.000000,-0.112689,3.540443,0.215153,0.000000,0.000000,-0.001873,0.062299,-0.024818,0.816528,0.0400
0.000000,0.000000,0.000000,0.000000,-0.112570,3.523276,0.212924,0.000000,0.000000,-0.002150,0.071320,-0.025948,0.847603,0.0420
0.000000,0.000000,0.000000,0.000000,-0.110073,3.490236,0.210748,0.000000,0.000000,-0.002440,0.080654,-0.026990,0.876003,0.0410
0.000000,0.000000,0.000000,0.000000,-0.109641,3.461631,0.208468,0.000000,0.000000,-0.002742,0.090283,-0.027950,0.900898,0.0410
0.000000,0.000000,0.000000,0.000000,-0.101743,3.427469,0.205830,0.000000,0.000000,-0.002972,0.097604,-0.028427,0.916962,0.0400
0.000000,0.000000,0.000000,0.000000,-0.092338,3.405961,0.204075,0.000000,0.000000,-0.003235,0.106047,-0.028528,0.934091,0.0410
0.000000,0.000000,0.000000,0.000000,-0.098773,3.384002,0.202851,0.000000,0.000000,-0.003480,0.114149,-0.028677,0.948207,0.0420
