-0.569612,-0.336802,0.000000,0.000000,-8.831426,2.903266,-47.224529,-27.510471,-50.112345,-0.532958,-0.320121,-0.861453,0.277582,0.2050
-0.569612,-0.336802,0.000000,0.000000,-8.789405,2.917379,-16.639343,-27.510471,-50.112345,-0.554852,-0.317953,-1.034472,0.336459,0.0400
-0.569612,-0.336802,0.000000,0.000000,-8.743799,2.940011,40.513313,-27.510471,-50.112345,-0.576273,-0.314435,-1.196738,0.392732,0.0400
-0.569612,-0.336802,0.000000,0.000000,-8.681528,2.952404,72.441170,-27.510471,-50.112345,-0.600743,-0.309405,-1.365950,0.452918,0.0400
-0.569612,-0.336802,0.000000,0.000000,-8.627237,2.979007,81.163734,-27.510471,-50.112345,-0.622480,-0.304128,-1.501134,0.502230,0.0400
-0.569612,-0.336802,0.000000,0.000000,-8.571239,2.990100,86.064857,-27.510471,-50.112345,-0.647905,-0.297281,-1.641530,0.554753,0.0400
-0.569612,-0.336802,0.000000,0.000000,-8.516479,3.009606,88.504684,-27.510471,-50.112345,-0.671183,-0.290623,-1.755144,0.598536,0.0400
-0.569612,-0.336802,0.000000,0.000000,-8.460538,3.025989,90.030548,-27.510471,-50.112345,-0.695570,-0.283301,-1.860467,0.640584,0.0400
-0.569612,0.000000,-0.000000,0.246933,-8.401178,3.029707,91.005150,-27.510471,-50.112343,-0.724110,-0.263609,-1.970001,0.696995,0.0400
-0.569612,0.000000,-0.000000,0.246933,-8.347204,3.032339,91.616554,-27.510471,-50.112343,-0.747013,-0.223108,-2.041873,0.764852,0.0400
-0.569612,0.000000,-0.000000,0.246933,-8.299796,3.042826,91.988129,-27.510471,-50.112343,-0.768283,-0.187472,-2.102158,0.821481,0.0400
-0.569612,0.000000,-0.000000,0.246933,-8.244798,3.038253,92.200218,-27.510471,-50.112343,-0.788637,-0.156444,-2.154983,0.868599,0.0400
-0.569612,0.000000,-0.000000,0.246933,-8.188568,3.029950,92.333130,-27.510471,-50.112343,-0.807405,-0.125260,-2.193870,0.909816,0.0400
-0.569612,0.000000,-0.000000,0.246933,-8.139044,3.028352,92.374878,-27.510471,-50.112343,-0.827506,-0.095346,-2.233025,0.947619,0.0400
-0.569612,0.000000,-0.000000,0.246933,-8.073309,3.020438,92.352440,-27.510471,-50.112343,-0.848731,-0.065024,-2.268948,0.982871,0.0400
-0.569612,0.000000,-0.000000,0.246933,-8.009179,3.013040,92.271347,-27.510471,-50.112343,-0.867953,-0.037659,-2.295987,1.011365,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.940927,2.992133,92.152122,-27.510471,-50.112343,-0.883740,-0.012947,-2.307506,1.031482,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.893941,2.979692,92.012390,-27.510471,-50.112343,-0.899061,0.009403,-2.320208,1.048896,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.816750,2.951703,91.818924,-27.510471,-50.112343,-0.917169,0.034481,-2.334906,1.066780,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.758301,2.931122,91.636200,-27.510471,-50.112343,-0.928444,0.053497,-2.332473,1.074829,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.696542,2.900790,91.408424,-27.510471,-50.112343,-0.943819,0.075325,-2.338812,1.085538,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.641032,2.868541,91.158638,-27.510471,-50.112343,-0.956737,0.095860,-2.334604,1.090349,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.583894,2.839632,90.894691,-27.510471,-50.112343,-0.970279,0.115637,-2.336715,1.096322,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.513507,2.814450,90.658997,-27.510471,-50.112343,-0.980024,0.131379,-2.331276,1.097850,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.459727,2.778119,90.409180,-27.510471,-50.112343,-0.987593,0.146181,-2.317982,1.095495,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.392233,2.733470,90.120163,-27.510471,-50.112343,-0.998296,0.162953,-2.312335,1.094775,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.343036,2.688139,89.837776,-27.510471,-50.112343,-1.007628,0.178319,-2.304270,1.091769,0.0400
-0.569612,0.000000,-0.000000,0.246933,-7.307789,2.640747,89.564560,-27.510471,-50.112343,-1.013455,0.191323,-2.288186,1.084432,0.0400
