-75.948891,-1251.291260,-0.025722,-0.000000,1.061730,-2.254144,0.999684,-1.981754,-18.407699,-608.730147,-27.506504,-50.123275
-75.948891,-1251.291260,-0.025722,-0.000000,1.012744,-2.260082,1.111510,-2.080801,-18.406961,-608.730086,-27.506504,-50.123275
-75.948891,-1251.291260,-0.025722,-0.000000,0.988249,-2.244630,1.181183,-2.027872,-18.406592,-608.730244,-27.506504,-50.123275
-75.948891,-1251.291260,-0.025722,-0.000000,0.980643,-2.247744,1.210374,-2.061398,-18.406477,-608.730212,-27.506504,-50.123275
-75.948891,-1251.291260,0.000000,0.000000,0.975596,-2.234071,1.081594,-2.138753,-18.402513,-608.730352,-27.506505,-50.123276
-75.948891,-1251.291260,0.000000,0.000000,0.927063,-2.214842,1.042352,-2.084926,-18.401782,-608.730550,-27.506505,-50.123276
-75.948891,-1251.291260,0.000000,0.000000,0.856629,-2.202381,0.619051,-2.476119,-18.400720,-608.730677,-27.506505,-50.123276
-76.138763,-1251.291260,-0.056589,-0.000000,0.734285,-1.906708,1.322348,-1.779110,-18.453399,-608.733708,-27.506506,-50.123277
-76.138763,-1251.291260,-0.056589,-0.000000,0.717609,-1.946916,0.690910,-1.822085,-18.453148,-608.733296,-27.506506,-50.123277
-76.138763,-1251.291260,-0.056589,-0.000000,0.355967,-1.380021,0.165183,-0.550178,-18.447697,-608.739106,-27.506506,-50.123277
-76.138763,-1251.291260,-0.056589,-0.000000,-0.022944,-0.874471,-0.058711,-0.696382,-18.441986,-608.744287,-27.506506,-50.123277
-75.948891,-1251.291260,0.349822,0.000000,-0.002039,-1.171532,0.083230,-1.549029,-18.334903,-608.741243,-27.506505,-50.123277
-75.948891,-1251.291260,0.349822,0.000000,0.092384,-1.263525,0.134544,-1.543049,-18.336326,-608.740300,-27.506505,-50.123277
-75.948891,-1251.291260,0.349822,0.000000,0.133988,-1.390297,0.173976,-1.235590,-18.336953,-608.739000,-27.506505,-50.123277
-74.999535,-1250.617676,1.392923,0.988372,0.021699,-1.269400,-0.463322,-0.916187,-17.947750,-608.311139,-27.506495,-50.123270
-74.999535,-1250.617676,1.392923,0.988372,0.197602,-1.501757,0.629975,-2.200508,-17.950402,-608.308757,-27.506495,-50.123270
-74.999535,-1250.617676,1.392923,0.988372,0.716305,-2.180263,0.121307,-1.419916,-17.958219,-608.301803,-27.506495,-50.123270
-72.531219,-1249.944092,2.694878,0.735460,0.509651,-1.389335,0.957790,-1.991663,-17.160717,-608.008158,-27.506474,-50.123261
-72.531219,-1249.944092,2.694878,0.735460,1.187835,-2.099223,1.262273,-1.572523,-17.170939,-608.000883,-27.506474,-50.123261
-72.531219,-1249.944092,2.694878,0.735460,0.838842,-1.290064,0.833286,-1.463142,-17.165679,-608.009176,-27.506474,-50.123261
-72.531219,-1249.944092,2.694878,0.735460,0.929847,-1.835171,1.304809,-1.540922,-17.167050,-608.003589,-27.506474,-50.123261
-69.683159,-1247.923218,2.924298,2.074986,0.965605,-1.776710,0.873284,-1.648778,-16.443375,-606.883604,-27.506446,-50.123243
-69.683159,-1247.923218,2.924298,2.074986,0.945935,-2.078287,1.093326,-2.428227,-16.443079,-606.880513,-27.506446,-50.123243
-69.683159,-1247.923218,2.924298,2.074986,1.126549,-2.001597,1.030641,-1.795229,-16.445801,-606.881299,-27.506446,-50.123243
