0.000000,0.000000,0.000000,0.000000,-0.122557,3.886539,-0.036751,0.000000,0.000000,-0.000035,0.001471,-0.013552,0.436319,0.2330
0.000000,0.000000,0.000000,0.000000,-0.123449,3.861734,-0.038518,0.000000,0.000000,-0.000244,0.008149,-0.015593,0.498945,0.0400
0.000000,0.000000,0.000000,0.000000,-0.123243,3.846998,-0.040390,0.000000,0.000000,-0.000479,0.015592,-0.017660,0.561490,0.0400
0.000000,0.000000,0.000000,0.000000,-0.125128,3.822665,-0.042044,0.000000,0.000000,-0.000694,0.022358,-0.019415,0.612832,0.0400
0.000000,0.000000,0.000000,0.000000,-0.117005,3.799733,-0.044198,0.000000,0.000000,-0.000966,0.030894,-0.021245,0.669609,0.0410
0.000000,0.000000,0.000000,0.000000,-0.116398,3.782283,-0.046430,0.000000,0.000000,-0.001231,0.039227,-0.022722,0.718862,0.0400
0.000000,0.000000,0.000000,0.000000,-0.109405,3.759132,-0.049823,0.000000,0.000000,-0.001528,0.048675,-0.023937,0.768324,0.0400
0.000000,0.000000,0.000000,0.000000,-0.121073,3.728019,-0.053154,0.000000,0.000000,-0.001822,0.058182,-0.025227,0.811946,0.0410
0.000000,0.000000,0.000000,0.000000,-0.117265,3.701999,-0.056186,0.000000,0.000000,-0.002114,0.067588,-0.026560,0.849840,0.0410
0.000000,0.000000,0.000000,0.000000,-0.117009,3.683656,-0.059031,0.000000,0.000000,-0.002376,0.075924,-0.027608,0.879867,0.0400
0.000000,0.000000,0.000000,0.000000,-0.121259,3.661019,-0.062303,0.000000,0.000000,-0.002650,0.084598,-0.028752,0.907943,0.0410
0.000000,0.000000,0.000000,0.000000,-0.120924,3.637746,-0.065223,0.000000,0.000000,-0.002907,0.092613,-0.029683,0.931084,0.0400
0.000000,0.000000,0.000000,0.000000,-0.116590,3.611318,-0.067986,0.000000,0.000000,-0.003160,0.100448,-0.030381,0.951258,0.0400
0.000000,0.000000,0.000000,0.000000,-0.112840,3.588095,-0.070990,0.000000,0.000000,-0.003419,0.108481,-0.031033,0.969458,0.0400
0.000000,0.000000,0.000000,0.000000,-0.113695,3.561708,-0.074253,0.000000,0.000000,-0.003653,0.115711,-0.031310,0.982361,0.0400
0.000000,0.000000,0.000000,0.000000,-0.113556,3.540127,-0.077444,0.000000,0.000000,-0.003906,0.123613,-0.031779,0.996281,0.0400
0.000000,0.000000,0.000000,0.000000,-0.109261,3.514072,-0.080121,0.000000,0.000000,-0.004093,0.129418,-0.031934,1.003010,0.0410
0.000000,0.000000,0.000000,0.000000,-0.103038,3.490325,-0.082865,0.000000,0.000000,-0.004284,0.135391,-0.031887,1.008932,0.0400
0.000000,0.000000,0.000000,0.000000,-0.106326,3.471151,-0.083867,0.000000,0.000000,-0.004480,0.141652,-0.031903,1.015246,0.0400
0.000000,0.000000,0.000000,0.000000,-0.108088,3.444992,-0.085355,0.000000,0.000000,-0.004697,0.148646,-0.031925,1.020905,0.0410
0.000000,0.000000,0.000000,0.000000,-0.111223,3.414132,-0.087053,0.000000,0.000000,-0.004872,0.154293,-0.032150,1.025402,0.0410
0.000000,0.000000,0.000000,0.000000,-0.108101,3.390140,-0.088717,0.000000,0.000000,-0.005019,0.159020,-0.032213,1.025140,0.0400
0.000000,0.000000,0.000000,0.000000,-0.107959,3.372570,-0.090137,0.000000,0.000000,-0.005168,0.163750,-0.032385,1.026218,0.0400
0.000000,0.000000,0.000000,0.000000,-0.101431,3.349052,-0.092392,0.000000,0.000000,-0.005343,0.169315,-0.032323,1.027936,0.0410
0.000000,0.000000,0.000000,0.000000,-0.105272,3.322048,-0.094197,0.000000,0.000000,-0.005465,0.173223,-0.032179,1.024935,0.0410
0.000000,0.000000,0.000000,0.000000,-0.103667,3.300222,-0.095543,0.000000,0.000000,-0.005622,0.178233,-0.032264,1.024861,0.0400
0.000000,0.000000,0.000000,0.000000,-0.104508,3.279686,-0.096966,0.000000,0.000000,-0.005728,0.181635,-0.032124,1.020544,0.0410
0.000000,0.000000,0.000000,0.000000,-0.108138,3.246260,-0.099224,0.000000,0.000000,-0.005860,0.185828,-0.032142,1.018684,0.0400
0.000000,0.000000,0.000000,0.000000,-0.107305,3.219784,-0.101459,0.000000,0.000000,-0.005954,0.188776,-0.032147,1.012791,0.0400
0.000000,0.000000,0.000000,0.000000,-0.109698,3.204940,-0.104253,0.000000,0.000000,-0.006075,0.192533,-0.032285,1.009685,0.0400
0.000000,0.000000,0.000000,0.000000,-0.108794,3.173127,-0.106613,0.000000,0.000000,-0.006192,0.196082,-0.032437,1.006667,0.0410
0.000000,0.000000,0.000000,0.000000,-0.103729,3.148871,-0.108845,-27.510377,-50.112372,-0.006323,0.200023,-0.032524,1.004370,0.0410
0.000000,0.000000,0.000000,0.000000,-0.092874,3.076587,-0.114879,-27.510377,-50.112372,-0.006544,0.206549,-0.031801,0.986258,0.1130
0.000000,0.000000,0.000000,0.000000,-0.096468,3.062065,-0.116091,-27.510377,-50.112372,-0.006620,0.208829,-0.031453,0.980006,0.0400
0.000000,0.000000,0.000000,0.000000,-0.090392,3.026105,-0.117040,-27.510377,-50.112372,-0.006698,0.211210,-0.031056,0.974102,0.0400
0.000000,0.000000,0.000000,0.000000,-0.091849,3.004951,-0.118599,-27.510377,-50.112372,-0.006774,0.213586,-0.030642,0.967509,0.0400
0.000000,0.000000,0.000000,0.000000,-0.094855,2.980171,-0.119819,-27.510377,-50.112372,-0.006831,0.215417,-0.030360,0.961123,0.0410
0.000000,0.000000,0.000000,0.000000,-0.091198,2.956258,-0.121266,-27.510377,-50.112372,-0.006878,0.216911,-0.030139,0.954315,0.0400
0.000000,0.000000,0.000000,0.000000,-0.092420,2.930542,-0.123395,-27.510377,-50.112372,-0.006925,0.218429,-0.029809,0.946759,0.0410
0.000000,0.000000,0.000000,0.000000,-0.092383,2.912812,-0.126436,-27.510377,-50.112372,-0.006982,0.220258,-0.029662,0.939921,0.0410
0.000000,0.000000,0.000000,0.000000,-0.094556,2.886292,-0.127478,-27.510377,-50.112372,-0.007024,0.221626,-0.029438,0.933371,0.0410
0.000000,0.000000,0.000000,0.000000,-0.094358,2.858413,-0.129104,-27.510377,-50.112372,-0.007027,0.221733,-0.029157,0.922177,0.0410
0.000000,0.000000,0.000000,0.000000,-0.086425,2.831976,-0.130995,-27.510377,-50.112372,-0.007068,0.223057,-0.028875,0.916255,0.0400
0.000000,0.000000,0.000000,0.000000,-0.090993,2.806756,-0.132364,-27.510377,-50.112372,-0.007107,0.224293,-0.028749,0.910170,0.0430
0.000000,0.000000,0.000000,0.000000,-0.090006,2.774755,-0.133379,-27.510377,-50.112372,-0.007152,0.225758,-0.028570,0.903562,0.0410
0.000000,0.000000,0.000000,0.000000,-0.087299,2.752239,-0.134788,-27.510377,-50.112372,-0.007151,0.225731,-0.028157,0.894016,0.0400
0.000000,0.000000,0.000000,0.000000,-0.086574,2.732477,-0.138061,-27.510377,-50.112372,-0.007197,0.227211,-0.027966,0.887672,0.0410
0.000000,0.000000,0.000000,0.000000,-0.088689,2.701315,-0.140106,-27.510377,-50.112372,-0.007225,0.228124,-0.027801,0.881129,0.0410
0.000000,0.000000,0.000000,0.000000,-0.085066,2.674442,-0.141924,-27.510377,-50.112372,-0.007225,0.228124,-0.027626,0.871933,0.0400
0.000000,0.000000,0.000000,0.000000,-0.077740,2.657137,-0.142991,-27.510377,-50.112372,-0.007256,0.229100,-0.027314,0.865537,0.0410
0.000000,0.000000,0.000000,0.000000,-0.087517,2.630083,-0.144149,-27.510377,-50.112372,-0.007279,0.229867,-0.027138,0.858951,0.0400
0.000000,0.000000,0.000000,0.000000,-0.078509,2.605832,-0.145031,-27.510377,-50.112372,-0.007280,0.229880,-0.026814,0.849891,0.0420
0.000000,0.000000,0.000000,0.000000,-0.087848,2.578046,-0.146153,-27.510377,-50.112372,-0.007300,0.230532,-0.026754,0.843255,0.0420
0.000000,0.000000,0.000000,0.000000,-0.080331,2.554641,-0.147520,-27.510378,-50.112372,-0.007322,0.231218,-0.026535,0.836001,0.0410
0.000000,0.000000,0.000000,0.000000,-0.078109,2.529908,-0.148495,-27.510378,-50.112372,-0.007342,0.231851,-0.026276,0.828741,0.0400
