-0.189871,0.000000,-0.017526,-0.176269
-0.189871,0.000000,-0.017491,-0.193759
-0.189871,0.000000,-0.017491,-0.211250
-0.189871,0.000000,-0.001895,-0.213145
-0.189871,0.000000,-0.001928,-0.215072
-0.189871,0.000000,-0.001961,-0.217033
-0.189871,0.000000,-0.001994,-0.219027
-0.189871,0.000000,-0.002027,-0.221054
-0.189871,0.000000,-0.020478,-0.241532
-0.189871,0.000000,-0.020436,-0.262010
-0.189871,0.000000,-0.020436,-0.282446
-0.189871,0.000000,-0.020394,-0.302840
-0.189871,0.000000,-0.020352,-0.323192
-0.189871,0.000000,-0.020310,-0.343501
-0.189871,0.000000,0.007650,-0.335852
-0.189871,0.000000,0.007594,-0.328258
-0.189871,0.000000,0.007539,-0.320719
-0.189871,0.000000,0.007539,-0.313180
-0.189871,0.000000,0.007483,-0.305697
-0.189871,0.000000,0.007428,-0.298268
-0.189871,0.000000,-0.002552,-0.300821
-0.189871,0.000000,-0.002526,-0.303346
-0.189871,0.000000,-0.002499,-0.305846
-0.189871,0.000000,-0.002473,-0.308318
-0.189871,0.000000,-0.002473,-0.310791
-0.189871,0.000000,-0.002447,-0.313238
-0.189871,0.000000,-0.003826,0.000000
-0.189871,0.000000,-0.003828,-0.003828
-0.189871,0.000000,-0.003831,-0.007659
-0.189871,0.000000,-0.003833,-0.011492
-0.189871,0.000000,-0.003836,-0.015328
-0.189871,0.000000,-0.003836,-0.019164
-0.189871,0.000000,-0.007423,-0.026587
-0.189871,0.000000,-0.007437,-0.034024
-0.189871,0.000000,-0.007452,-0.041476
-0.189871,0.000000,-0.007466,-0.048942
-0.189871,0.000000,-0.007480,-0.056422
-0.189871,0.000000,0.007949,-0.048473
-0.189871,0.000000,0.007925,-0.040523
-0.189871,0.000000,0.007925,-0.032598
-0.189871,0.000000,0.007902,-0.024697
-0.189871,0.000000,0.007878,-0.016819
-0.189871,0.000000,0.007854,-0.008965
-0.189871,0.000000,-0.012493,-0.021457
-0.189871,0.000000,-0.012475,-0.033933
-0.189871,0.000000,-0.012475,-0.046408
-0.189871,0.000000,-0.012458,-0.058866
-0.189871,0.000000,-0.012441,-0.071307
-0.189871,0.000000,-0.012423,-0.083730
-0.189871,0.000000,-0.008527,-0.092257
-0.189871,0.000000,-0.008525,-0.100781
-0.189871,0.000000,-0.008522,-0.109304
-0.189871,0.000000,-0.008520,-0.117824
-0.189871,0.000000,-0.008520,-0.126344
-0.189871,0.000000,-0.008518,-0.134862
-0.189871,0.000000,-0.016661,-0.151523
-0.189871,0.000000,-0.016639,-0.168162
-0.189871,0.000000,-0.016618,-0.184781
-0.189871,0.000000,-0.016597,-0.201378
-0.189871,0.000000,-0.016576,-0.217953
-0.189871,0.000000,-0.016003,-0.234529
-0.189871,0.000000,-0.016003,-0.250532
-0.189871,0.000000,-0.015983,-0.266515
-0.189871,0.000000,-0.015963,-0.282478
-0.189871,0.000000,-0.015944,-0.298422
-0.189871,0.000000,-0.015924,-0.314346
-0.189871,0.000000,-0.020884,-0.335230
-0.189871,0.000000,-0.020841,-0.356070
-0.189871,0.000000,-0.020841,-0.376911
-0.189871,0.000000,-0.020798,-0.397709
-0.189871,0.000000,-0.020755,-0.418465
-0.189871,0.000000,-0.020713,-0.439177
-0.189871,0.000000,-0.008301,-0.447478
-0.189871,0.000000,-0.008250,-0.455728
-0.189871,0.000000,-0.008199,-0.463927
-0.189871,0.000000,-0.008148,-0.472075
-0.189871,0.000000,-0.008148,-0.480223
-0.189871,0.000000,-0.008097,-0.488320
-0.189871,0.000000,-0.005601,-0.493922
-0.189871,0.000000,-0.005556,-0.499477
-0.189871,0.000000,-0.005510,-0.504988
-0.189871,0.000000,-0.005465,-0.510453
-0.189871,0.000000,-0.005420,-0.515872
-0.189871,0.000000,-0.005420,-0.521292
-0.189871,0.000000,-0.001378,0.000000
-0.189871,0.000000,-0.001374,-0.001374
-0.189871,0.000000,-0.001370,-0.002744
-0.189871,0.000000,-0.001367,-0.004111
-0.189871,0.000000,-0.001363,-0.005474
-0.189871,0.000000,-0.014934,-0.020408
-0.189871,0.000000,-0.014932,-0.035342
-0.189871,0.000000,-0.014932,-0.050274
-0.189871,0.000000,-0.014930,-0.065204
-0.189871,0.000000,-0.014928,-0.080132
-0.189871,0.000000,-0.014926,-0.095059
-0.189871,0.000000,-0.015738,-0.110796
-0.189871,0.000000,-0.015734,-0.126530
-0.189871,0.000000,-0.015731,-0.142261
-0.189871,0.000000,-0.015731,-0.157992
-0.189871,0.000000,-0.015727,-0.173719
-0.189871,0.000000,-0.015724,-0.189442
-0.189871,0.000000,-0.002664,-0.192106
-0.189871,0.000000,-0.002684,-0.194789
-0.189871,0.000000,-0.002703,-0.197493
-0.189871,0.000000,-0.002723,-0.200216
-0.189871,0.000000,-0.002743,-0.202960
-0.189871,0.000000,-0.002743,-0.205703
-0.189871,0.000000,-0.010822,-0.216525
-0.189871,0.000000,-0.010829,-0.227354
-0.189871,0.000000,-0.010835,-0.238189
-0.189871,0.000000,-0.010842,-0.249031
-0.189871,0.000000,-0.010848,-0.259879
-0.379741,-0.036011,-0.012131,-0.272010
-0.379741,-0.036011,-0.012102,-0.284141
-0.379741,-0.036011,-0.012081,-0.296222
-0.379741,-0.036011,-0.012052,-0.308273
-0.379741,-0.036011,-0.012052,-0.320325
-0.379741,-0.036011,-0.012023,-0.332348
-0.379741,-0.036011,0.004893,-0.327455
-0.379741,-0.036011,0.004882,-0.322573
-0.379741,-0.036011,0.004871,-0.317702
-0.379741,-0.036011,0.004860,-0.312842
-0.379741,-0.036011,0.004848,-0.307994
-0.379741,-0.036011,-0.012407,-0.320401
-0.379741,-0.036011,-0.012407,-0.332808
-0.379741,-0.036011,-0.012378,-0.345186
-0.379741,-0.036011,-0.012349,-0.357534
-0.379741,-0.036011,-0.012319,-0.369854
-0.379741,-0.036011,-0.012290,-0.382144
-0.379741,-0.036011,-0.008458,-0.390602
-0.379741,-0.036011,-0.008465,-0.399067
-0.379741,-0.036011,-0.008471,-0.407538
-0.379741,-0.036011,-0.008478,-0.416016
-0.379741,-0.036011,-0.008478,-0.424494
-0.379741,-0.036011,-0.008484,-0.432978
-0.379741,-0.036011,0.003429,-0.429548
-0.379741,-0.036011,0.003395,-0.426153
-0.379741,-0.036011,0.003361,-0.422793
-0.379741,-0.036011,0.003327,-0.419466
-0.379741,-0.036011,0.003293,-0.416173
-0.379741,-0.036011,0.005918,-0.410255
-0.379741,-0.036011,0.005918,-0.404337
-0.379741,-0.036011,0.005878,0.000000
-0.379741,-0.036011,0.005838,0.005838
-0.379741,-0.036011,0.005798,0.011635
-0.379741,-0.036011,0.005757,0.017393
-0.379741,-0.036011,-0.015529,0.001863
-0.379741,-0.036011,-0.015507,-0.013643
-0.379741,-0.036011,-0.015476,-0.029119
-0.379741,-0.036011,-0.015446,-0.044565
-0.379741,-0.036011,-0.015446,-0.060011
-0.379741,-0.036011,-0.015415,-0.075426
-0.379741,-0.036011,0.001348,-0.074078
-0.379741,-0.036011,0.001315,-0.072763
-0.379741,-0.036011,0.001282,-0.071481
-0.379741,-0.036011,0.001248,-0.070233
-0.379741,-0.036011,0.001215,-0.069018
-0.379741,-0.036011,-0.000986,-0.070003
-0.379741,-0.036011,-0.000986,-0.070989
-0.379741,-0.036011,-0.000988,-0.071977
-0.379741,-0.036011,-0.000990,-0.072967
-0.379741,-0.036011,-0.000992,-0.073959
-0.379741,-0.036011,-0.000994,-0.074952
-0.379741,-0.036011,-0.001140,-0.076092
