-0.153415,-0.710049,-0.017199,0.207000
-0.115962,-0.530221,-0.015181,0.041000
-0.063762,-0.324425,-0.014367,0.041000
-0.028051,-0.169534,-0.015485,0.040000
-0.027923,-0.071380,-0.016262,0.040000
-0.002529,-0.087972,-0.015903,0.040000
0.021727,-0.064066,-0.015775,0.041000
0.012342,-0.084885,-0.017379,0.041000
0.013485,-0.086144,-0.018751,0.041000
-0.028039,-0.069664,-0.019236,0.040000
-0.020832,-0.068635,-0.019231,0.040000
0.003995,-0.051594,-0.019675,0.040000
-0.016700,0.014646,-0.019903,0.041000
-0.013851,-0.049417,-0.020826,0.041000
0.016925,-0.031234,-0.020473,0.040000
0.001015,-0.079507,-0.020477,0.040000
-0.002419,-0.089688,-0.020822,0.041000
0.011887,-0.056972,-0.020815,0.040000
-0.028386,-0.079959,-0.021756,0.040000
0.020234,-0.079625,-0.021493,0.040000
0.008343,-0.049765,-0.019444,0.041000
0.029960,-0.076537,-0.018627,0.040000
0.024016,-0.050911,-0.017263,0.040000
0.057424,-0.030667,-0.016115,0.040000
0.033511,-0.058233,-0.015770,0.041000
0.001252,-0.047475,-0.015786,0.041000
0.012921,-0.042787,-0.015668,0.040000
0.015435,-0.070814,-0.014290,0.041000
0.042203,-0.084659,-0.013010,0.041000
0.013944,-0.107536,-0.013028,0.041000
0.019901,-0.040728,-0.012348,0.040000
0.044720,-0.088435,-0.012320,0.040000
-0.006872,-0.074587,-0.011788,0.041000
0.023789,-0.060633,-0.011770,0.040000
0.016237,-0.067153,-0.012231,0.041000
-0.028489,-0.037634,-0.013280,0.040000
0.016350,-0.083284,-0.012801,0.041000
0.048382,-0.074936,-0.012895,0.041000
0.037974,-0.055945,-0.012451,0.041000
-0.018196,-0.065548,-0.012480,0.040000
0.012807,-0.049193,-0.012006,0.040000
0.013035,-0.062806,-0.011433,0.041000
-0.030212,-0.106044,-0.012154,0.040000
-0.025864,-0.088313,-0.012375,0.040000
0.036487,-0.062008,-0.011878,0.040000
-0.000578,-0.063148,-0.011326,0.041000
-0.005039,-0.050678,-0.012700,0.040000
-0.010417,-0.057198,-0.013390,0.040000
0.010744,-0.086257,-0.013033,0.040000
0.012346,-0.079051,-0.013262,0.041000
-0.001613,-0.100098,-0.013500,0.041000
-0.015336,-0.050676,-0.014078,0.040000
0.027673,-0.101360,-0.013017,0.040000
-0.011448,-0.069553,-0.012705,0.040000
0.007999,-0.088888,-0.011205,0.040000
0.011891,-0.071729,-0.010403,0.040000
0.015894,-0.093121,-0.009139,0.040000
-0.013278,-0.092890,-0.009849,0.040000
-0.012589,-0.059715,-0.010531,0.040000
-0.073795,-0.074809,-0.011946,0.040000
-0.000462,-0.043586,-0.011898,0.040000
-0.001952,-0.064749,-0.012242,0.040000
-0.003442,-0.096323,-0.012587,0.040000
0.008685,-0.085228,-0.012806,0.040000
0.004681,-0.078935,-0.013610,0.042000
0.042089,-0.078940,-0.014499,0.040000
0.026190,-0.048623,-0.016005,0.040000
0.029504,-0.078481,-0.015881,0.040000
0.044603,-0.089580,-0.015752,0.059000
0.058443,-0.108343,-0.015846,0.040000
0.044377,-0.070475,-0.015188,0.040000
0.025726,-0.105822,-0.014848,0.040000
0.005935,-0.095752,-0.015896,0.040000
0.018514,-0.135221,-0.015765,0.040000
0.008451,-0.099871,-0.016237,0.040000
0.013716,-0.094266,-0.014632,0.040000
0.037513,-0.083744,-0.013357,0.044000
0.020582,-0.086487,-0.012797,0.040000
0.005366,-0.094722,-0.012923,0.040000
-0.025291,-0.087283,-0.012374,0.056000
0.016578,-0.094838,-0.011769,0.054000
