0.000000,0.000000,0.998294,0.001602,0.005272,0.002425,0.2180
0.000000,0.000000,0.998301,0.001132,0.003936,0.002430,0.0400
0.000000,0.000000,0.998306,0.000700,0.002619,0.002429,0.0400
0.000000,0.000000,0.998309,0.000320,0.001119,0.002420,0.0400
0.000000,0.000000,0.998309,-0.000328,-0.000033,0.002417,0.0410
0.000000,0.000000,0.998309,-0.000130,-0.000077,0.002427,0.0400
0.000000,0.000000,0.998309,-0.000064,0.000450,0.002433,0.0400
0.000000,0.000000,0.998309,0.000110,0.000707,0.002430,0.0420
0.000000,0.000000,0.998309,0.000059,0.000511,0.002418,0.0410
0.000000,0.000000,0.998309,0.000237,0.000336,0.002407,0.0410
0.000000,0.000000,0.998309,0.000268,0.000341,0.002412,0.0400
0.000000,0.000000,0.998310,0.000081,0.000058,0.002423,0.0410
0.000000,0.000000,0.998309,0.000086,-0.000000,0.002431,0.0410
0.000000,0.000000,0.998309,0.000216,-0.000118,0.002427,0.0410
0.000000,0.000000,0.998309,0.000234,-0.000147,0.002437,0.0410
0.000000,0.000000,0.998309,0.000079,0.000210,0.002441,0.0400
0.000000,0.000000,0.998309,-0.000020,0.000127,0.002439,0.0410
0.000000,0.000000,0.998309,-0.000057,-0.000079,0.002439,0.0400
0.000000,0.000000,0.998309,-0.000022,0.000156,0.002441,0.0410
0.000000,0.000000,0.998309,0.000101,0.000272,0.002438,0.0410
0.000000,0.000000,0.998309,0.000116,0.000456,0.002442,0.0410
0.000000,0.000000,0.998309,0.000193,-0.000050,0.002445,0.0400
0.000000,0.000000,0.998309,0.000166,0.000215,0.002445,0.0410
0.000000,0.000000,0.998309,0.000463,0.000220,0.002450,0.0410
0.000000,0.000000,0.998309,-0.000133,0.000295,0.002441,0.0400
0.000000,0.000000,0.998309,-0.000112,0.000138,0.002428,0.0400
0.000000,0.000000,0.998309,-0.000014,0.000260,0.002427,0.0400
0.000000,0.000000,0.998309,0.000220,-0.000156,0.002442,0.0410
0.000000,0.000000,0.998309,0.000106,0.000154,0.002455,0.0400
0.000000,0.000000,0.998309,-0.000148,0.000316,0.002460,0.0420
0.000000,0.000000,0.998309,0.000427,0.000472,0.002463,0.0410
0.000000,0.000000,0.998309,0.000288,0.000181,0.002473,0.0400
0.000000,0.000000,0.998309,0.000357,0.000679,0.002478,0.0420
0.000000,0.000000,0.998309,0.000215,0.000779,0.002484,0.0420
0.000000,0.000000,0.998309,0.000199,0.000474,0.002498,0.0420
0.000000,0.000000,0.998309,-0.000142,0.000277,0.002501,0.0400
0.000000,0.000000,0.998309,0.000028,0.000602,0.002502,0.0420
0.000000,0.000000,0.998309,-0.000015,0.000427,0.002512,0.0410
0.000000,0.000000,0.998309,-0.000115,0.000848,0.002516,0.0420
0.000000,0.000000,0.998309,0.000206,0.000670,0.002515,0.0410
0.000000,0.000000,0.998309,0.000269,0.000809,0.002514,0.0410
0.000000,0.000000,0.998309,0.000279,0.000335,0.002518,0.0410
0.000000,0.000000,0.998309,0.000125,-0.000121,0.002524,0.0400
0.000000,0.000000,0.998309,-0.000028,0.000392,0.002527,0.0400
0.000000,0.000000,0.998309,-0.000115,0.000824,0.002535,0.0400
0.000000,0.000000,0.998309,-0.000156,0.000478,0.002541,0.0410
0.000000,0.000000,0.998309,-0.000054,0.000433,0.002545,0.0410
0.000000,0.000000,0.998309,0.000263,0.000130,0.002550,0.0420
0.000000,0.000000,0.998309,0.000075,0.000320,0.002554,0.0410
0.000000,0.000000,0.998309,-0.000046,-0.000121,0.002553,0.0410
0.000000,0.000000,0.998309,-0.000211,0.000127,0.002551,0.0410
0.000000,0.000000,0.998309,-0.000154,0.000241,0.002550,0.0400
0.000000,0.000000,0.998309,-0.000383,0.000287,0.002548,0.0420
0.000000,0.000000,0.998309,0.000137,0.000580,0.002548,0.0420
0.000000,0.000000,0.998309,0.000098,0.000343,0.002552,0.0410
0.000000,0.000000,0.998309,-0.000306,0.000804,0.002552,0.0410
0.000000,0.000000,0.998309,-0.000113,0.000343,0.002565,0.0420
0.000000,0.000000,0.998309,0.000009,0.000710,0.002572,0.0410
0.000000,0.000000,0.998309,-0.000032,0.000299,0.002581,0.0410
0.000000,0.000000,0.998309,-0.000176,0.000337,0.002591,0.0410
0.000000,0.000000,0.998309,-0.000073,0.000357,0.002598,0.0400
0.000000,0.000000,0.998309,0.000067,0.000142,0.002605,0.0410
0.000000,0.000000,0.998309,-0.000177,0.000496,0.002621,0.0410
0.000000,0.000000,0.998308,0.000101,0.001134,0.002634,0.0400
0.000000,0.000000,0.998308,-0.000768,0.000443,0.002655,0.0410
0.000000,0.000000,0.998308,-0.001042,0.001039,0.002631,0.0580
0.000000,0.000000,0.998307,-0.000906,0.001944,0.002640,0.0410
0.000000,0.000000,0.998307,-0.001092,0.001872,0.002590,0.0410
0.000000,0.000000,0.998308,-0.000608,0.001652,0.002606,0.0400
0.000000,0.000000,0.998307,0.000310,0.002148,0.002627,0.0420
0.000000,0.000000,0.998307,-0.000008,0.001938,0.002656,0.0400
0.000000,0.000000,0.998307,0.000057,0.001865,0.002674,0.0420
0.000000,0.000000,0.998307,-0.000165,0.001750,0.002691,0.0420
0.000000,0.000000,0.998308,-0.000424,0.001376,0.002669,0.0430
0.000000,0.000000,0.998305,-0.000230,0.002591,0.002669,0.0400
0.000000,0.000000,0.998305,0.000042,0.002783,0.002658,0.0400
0.000000,0.000000,0.998305,0.000351,0.002852,0.002657,0.0420
0.000000,0.000000,0.998307,0.000086,0.001857,0.002755,0.0410
0.000000,0.000000,0.998307,-0.000183,0.001891,0.002712,0.0410
0.000000,0.000000,0.998303,-0.000465,0.003146,0.002793,0.0410
0.000000,0.000000,0.998298,-0.000017,0.004534,0.002853,0.0410
0.000000,0.000000,0.998296,0.000472,0.004955,0.002844,0.0410
0.000000,0.000000,0.998300,0.000157,0.004111,0.002893,0.0410
0.000000,0.000000,0.998299,0.000670,0.004081,0.002931,0.0420
0.000000,0.000000,0.998299,0.000900,0.003977,0.003000,0.0420
0.000000,0.000000,0.998302,0.000708,0.003214,0.003056,0.0420
0.000000,0.000000,0.998301,0.000305,0.003573,0.003050,0.0410
0.000000,0.000000,0.998298,0.001544,0.004098,0.002971,0.0420
0.000000,0.000000,0.998290,0.002102,0.005553,0.002996,0.0410
0.000000,0.000000,0.998288,0.003002,0.005489,0.003074,0.0410
0.000000,0.000000,0.998285,0.003397,0.005769,0.003294,0.0410
0.000000,0.000000,0.998271,0.005197,0.006282,0.003969,0.0420
0.000000,0.000000,0.998230,0.007538,0.008996,0.005162,0.0410
0.000000,0.000000,0.998149,0.010195,0.013413,0.006491,0.0410
0.000000,0.000000,0.997909,0.013319,0.023560,0.008507,0.0420
0.000000,0.000000,0.997423,0.015670,0.037577,0.010875,0.0420
0.000000,0.000000,0.996817,0.016974,0.050253,0.013046,0.0410
0.000000,0.000000,0.995952,0.017836,0.064358,0.015745,0.0410
0.000000,0.000000,0.995076,0.018034,0.076079,0.018388,0.0420
0.000000,0.000000,0.994309,0.017271,0.085107,0.020886,0.0410
0.000000,0.000000,0.993488,0.014841,0.093849,0.024119,0.0410
0.000000,0.000000,0.992942,0.011464,0.099281,0.026568,0.0410
0.000000,0.000000,0.992435,0.005850,0.103924,0.029438,0.0410
0.000000,0.000000,0.992404,-0.000238,0.103616,0.032035,0.0420
0.000000,0.000000,0.992953,-0.005831,0.097256,0.034339,0.0410
0.000000,0.000000,0.993843,-0.010548,0.086383,0.036467,0.0410
0.000000,0.000000,0.994874,-0.014405,0.071750,0.038700,0.0410
0.000000,0.000000,0.995715,-0.017093,0.056584,0.041063,0.0420
0.000000,0.000000,0.996232,-0.018455,0.043991,0.043288,0.0410
0.000000,0.000000,0.996569,-0.019224,0.031474,0.046029,0.0420
0.000000,0.000000,0.996687,-0.019728,0.021678,0.048814,0.0410
0.000000,0.000000,0.996707,-0.019471,0.014057,0.051246,0.0410
0.000000,0.000000,0.996642,-0.019998,0.006982,0.053696,0.0400
0.000000,0.000000,0.996455,-0.024746,0.000682,0.055611,0.0410
0.000000,0.000000,0.996158,-0.032605,-0.003282,0.056778,0.0420
0.000000,0.000000,0.995787,-0.041621,-0.006043,0.057151,0.0420
0.000000,0.000000,0.995294,-0.052180,-0.008019,0.056844,0.0410
0.000000,0.000000,0.994723,-0.062569,-0.009599,0.056093,0.0410
0.000000,0.000000,0.993815,-0.076597,-0.011630,0.054372,0.0650
0.000000,0.000000,0.993409,-0.082960,-0.011412,0.052473,0.0410
