# Data format: "%float(LinearAccelX),%float(LinearAccelY),%float(LinearAccelZ)"
0.38528,14.30089,4.99741
-0.23697,14.61906,4.98436
0.07422,15.01890,4.40502
-0.59706,14.89813,4.03983
-0.10301,14.79330,4.04856
-0.26418,14.45334,4.78249
-0.79263,14.45909,4.80021
-0.61682,14.13024,4.88054
0.17598,14.60542,4.77581
-0.14170,14.88281,4.14479
0.15070,14.32530,4.33828
0.32855,14.86838,4.89498
0.25548,14.73790,4.49282
-0.97218,14.42915,4.80094
0.66082,14.74430,3.82148
-0.28338,13.97228,3.69515
0.41239,14.25170,3.97529
1.17197,14.64715,4.76351
1.48057,14.23411,4.97734
-0.02846,14.14651,4.67129
-0.19395,14.64593,4.43872
0.11932,14.90307,4.48178
-0.48905,15.12832,4.41358
-0.24161,14.91727,4.31760
0.34670,14.19522,4.73515
-0.39431,14.19378,4.62190
-0.20862,14.11651,4.67201
-0.20789,14.90106,4.73723
-0.64293,14.47935,4.55119
0.28624,14.43861,4.14441
0.47930,14.73342,4.69022
-0.13137,14.36965,4.91431
-0.68381,13.70331,4.46032
-0.35929,14.67912,4.33808
-0.52351,14.87395,4.48319
-0.25202,14.42940,4.26908
0.21332,14.13061,4.93417
-0.16538,14.43273,5.18432
0.00409,13.97475,5.13569
-0.11690,15.04895,4.34490
-1.11192,14.81167,3.99948
-0.44225,14.92567,4.07711
0.22778,14.80954,4.36599
-0.50544,14.01664,5.22746
-0.40173,14.65288,4.88196
-0.07319,14.18860,4.75864
0.08789,14.45364,4.19199
-0.29392,14.43756,4.24436
0.58827,14.95746,4.77442
0.23143,14.62095,4.29565
-0.98560,14.80046,4.65020
-0.38490,14.98099,3.99935
-0.63185,14.49503,4.44119
-0.49510,14.37103,4.17186
0.33985,14.22217,4.56001
0.54971,14.43122,5.33781
0.04523,14.51496,5.14677
0.03340,14.56803,4.79882
-0.12794,15.03438,4.45116
-1.03430,14.83525,4.45085
-0.30198,15.44459,4.49181
0.57469,14.04295,5.26201
0.35193,14.01451,4.94940
-0.48223,14.16362,4.56028
0.16905,15.11989,5.32937
-0.00805,14.44904,3.95938
1.41350,15.52648,4.35209
0.67856,14.72676,4.92527
-0.36028,14.69315,4.91211
-0.70666,14.21596,4.37027
-0.06791,14.74557,4.34753
-1.30262,14.46296,4.48216
-0.31537,14.78800,3.91042
-0.47896,14.42670,5.79235
-0.29757,13.54503,4.91156
-0.05182,14.55065,5.31625
-0.45454,14.95212,4.58200
-0.49999,15.09566,3.64784
-0.35135,14.99974,3.84832
0.01429,15.09322,5.28875
-0.07392,14.34531,4.71029
-0.63790,14.17747,4.92107
0.54760,14.17617,4.38981
0.27554,14.70199,4.72563
0.34521,15.12400,4.17218
-0.34261,14.52669,5.02108
0.75798,14.50112,4.72026
-0.64004,14.56315,4.66438
0.04624,14.61211,3.82889
-0.94285,15.34861,4.94517
-0.57306,14.27457,3.88051
0.15157,14.33408,4.61937
1.14796,13.74648,4.49868
-0.58031,15.49657,5.35383
0.52440,14.51708,5.78573
-1.24908,14.40248,4.85280
0.28743,14.61088,2.65715
-0.19582,15.55383,5.02045
0.21507,14.47182,3.97990
0.09866,14.69915,5.87963
-0.33107,13.24443,4.28882
0.00301,14.30939,3.89248
0.56738,15.00432,4.81564
-0.31463,15.03197,4.27371
0.57408,14.61994,4.38832
-0.50905,14.79644,4.99789
-1.04231,14.06549,3.62899
-0.17897,14.71123,4.32983
-0.59252,13.70365,4.39617
-0.56691,14.55941,3.96444
0.31139,14.72661,4.86625
0.01301,14.68791,4.67828
0.05893,14.10546,4.88894
0.12248,14.84381,5.21883
-0.75628,14.35865,4.11852
-0.66826,14.93809,4.16328
0.21335,15.14664,4.78352
-0.00552,14.13834,4.04697
-0.34439,14.64127,5.25689
0.03450,14.17696,4.76239
-0.54877,14.39915,4.36339
-0.01341,14.60355,4.59736
0.51587,15.13915,4.27894
-0.24423,14.88431,4.88108
-0.43506,14.28503,4.71265
-0.70595,14.87907,4.59186
-0.08412,15.17651,4.13765
-0.41087,14.43065,4.04940
-0.06390,14.83338,4.75790
-0.04202,14.63989,5.04233
0.18437,14.31781,5.03984
0.09762,14.83423,4.97022
-0.40896,14.51864,4.45919
-0.70950,14.54771,3.81622
-0.22462,15.05675,4.04289
-0.29935,14.82330,4.66707
-0.06740,14.62360,4.50530
-0.18407,14.24282,5.14943
-0.64835,14.23054,4.57287
-0.18035,14.27758,4.57905
-0.09670,15.12671,4.81607
0.33426,14.75659,4.65027
0.24265,15.07594,4.90728
0.24215,14.52824,4.91899
-0.65866,14.52689,4.59063
-0.14803,14.64714,4.74274
-0.39247,14.34528,4.28017
-0.67938,15.03820,4.50514
0.74707,14.68173,5.18566
0.48991,14.56061,5.18857
-0.06145,14.36771,4.88867
-0.34077,14.75112,4.51773
-0.62612,15.07975,3.85135
-0.63579,15.07127,4.24849
-0.39772,15.00729,4.50479
0.12850,14.57487,5.02411
-0.14856,14.50523,5.36389
-0.36166,13.86273,4.83367
0.19916,14.37509,4.64736
0.24506,14.80701,4.71243
-0.13237,14.52141,4.57188
0.19935,15.32184,4.95650
-0.33066,15.00978,4.77461
-0.69736,14.73264,4.23689
-0.51687,14.37710,4.49232
-0.32204,14.54444,4.22432
-0.31063,14.49147,4.57248
0.65114,14.35252,4.46569
0.25778,14.90982,5.01504
0.08277,14.69104,4.94605
-0.39137,14.43356,4.68919
-0.14659,14.60083,4.04994
-0.49225,14.52233,3.83002
-0.04532,15.44525,4.64145
-0.10205,14.61261,4.94103
0.28964,14.49435,5.11534
-0.54621,13.70336,4.70622
0.20110,14.29403,4.52501
-0.18036,14.66386,4.32049
-0.31443,14.67983,4.64371
0.26282,15.10630,4.69014
-0.16866,15.23315,4.48973
-0.79156,14.45605,4.50009
-0.42601,14.09755,4.63909
-0.06189,14.58457,4.09912
-0.83016,14.18743,3.99557
0.28332,14.19603,4.45427
0.34711,14.15666,5.00747
0.32335,14.62698,5.20248
-0.01310,14.78693,4.37401
-0.15323,15.13402,4.14454
-0.84050,14.63271,3.67987
-0.53033,14.76739,3.88215
-0.12903,15.11600,5.25106
0.21334,14.01087,5.08522
-0.46111,13.93045,5.12164
-0.44047,13.96040,4.90581
0.27522,14.88504,4.50319
-0.75513,14.79205,4.55034
0.25199,14.68600,4.18708
0.18775,14.93441,4.56890
-0.47442,14.72015,4.83070
-0.70391,14.39355,3.85631
0.16179,14.61348,4.41022
-0.63140,14.53085,4.54735
-0.86257,13.95303,4.93217
0.28894,14.61581,5.63926
0.27394,14.62112,5.28277
-0.19487,14.95303,4.73141
-0.84534,14.40241,4.57266
-0.70200,14.79304,4.17559
-0.79374,14.87588,4.35502
-0.07655,14.56956,4.88743
-0.42112,13.95702,5.25689
-0.22948,14.32011,5.34622
-0.33947,13.54210,4.98396
-0.35814,14.52038,4.76268
-0.43229,14.23354,4.40681
-0.60584,14.65053,4.73638
-0.22737,14.94292,5.16515
0.10263,14.71527,5.11882
-0.52075,14.63508,4.78320
-0.33240,13.89538,4.60971
-0.32105,14.38369,4.65618
-0.08409,14.39403,4.74591
0.06597,14.29843,4.94559
0.06467,15.04917,5.57905
0.43377,14.42074,5.52619
-0.61435,14.46814,4.30611
-0.32632,14.64042,4.26880
-0.27180,14.60680,3.78298
-0.59293,14.20699,5.04781
-0.52813,14.79031,5.42121
0.30473,14.24209,5.48864
-0.50903,14.19148,5.09495
-0.07604,14.29476,5.08245
0.21179,14.85240,4.78839
-0.23719,14.91607,4.68997
0.18997,14.74129,4.88280
-0.02273,15.32278,5.14057
-0.41957,14.61587,5.18242
-0.62773,14.33197,4.57048
-0.72661,14.04881,4.54432
-0.00055,14.22356,4.83577
-0.30208,14.54319,5.24993
-0.05195,15.35320,5.29527
0.16973,15.06407,5.40828
-0.72826,14.94132,4.55531
-1.16812,14.30968,4.11777
-0.56664,14.33956,3.80218
-0.46204,14.06255,4.59243
-0.72877,14.08239,4.65840
0.10779,14.63645,4.98932
-0.04504,14.62396,5.52596
-0.27785,14.34383,5.24392
-0.34990,14.67914,4.70774
-0.18271,14.13911,4.53961
-0.81936,14.78058,4.36951
-0.41593,14.76493,4.84756
-0.21828,14.79069,5.20033
-1.01205,14.31010,5.01535
-0.72006,14.04989,4.54178
-0.31678,14.41951,4.76309
-0.03986,14.33307,4.46770
-0.03818,14.49568,4.71120
-0.02932,15.02450,5.16020
-0.27618,14.61443,5.43432
-0.48674,15.29699,4.66721
-0.81828,14.73356,4.36002
-0.62287,14.36644,4.68248
-0.46772,14.46756,4.55503
-0.54842,14.72093,4.58196
-0.14078,14.36795,5.32364
0.05780,13.87939,5.12028
-0.11464,14.52681,5.23700
-0.86774,14.18679,4.74320
0.13804,15.05220,4.51390
-0.90108,14.87205,4.83468
0.05997,14.65001,4.60654
0.11236,14.58257,4.68955
-0.50284,14.72740,5.18254
-0.76029,13.76744,4.14157
-0.89117,14.02833,4.82911
-0.57236,14.17021,4.63555
-0.45740,14.28637,4.77259
-0.21851,14.75620,4.43800
0.21308,14.53537,5.95171
-0.59163,14.87121,4.61642
-0.78472,14.11615,4.49531
-0.39819,14.64530,4.31689
-0.76467,13.84160,4.65883
0.09964,14.79057,4.97955
-0.47922,14.73121,5.82363
0.12808,14.28705,4.66911
-0.08877,14.60558,5.70875
-1.74916,13.44782,5.39304
-0.12550,14.93777,4.15524
-0.24789,14.44340,5.24868
-1.01949,14.47840,3.56698
-0.12210,14.97346,5.59917
-0.71712,14.01225,5.49947
-1.18831,13.70098,4.26092
-0.64360,13.96747,5.07750
0.17008,14.70605,4.83517
-0.30886,14.64542,4.93649
0.42569,15.17878,5.14318
-0.08195,14.91937,5.61089
-1.39716,13.99530,5.47106
-0.74867,14.29312,4.97514
-0.78201,14.30118,4.26596
-0.72887,14.47759,4.71544
-0.35363,13.97790,4.79203
-0.20717,14.21978,4.72635
-0.16867,14.33409,5.27515
-0.20284,14.63464,5.62252
-0.85687,14.65946,5.27636
-0.27401,14.21803,4.45255
-0.57831,14.80945,5.05668
-0.85441,15.04485,5.01810
0.34674,14.86437,4.31048
-0.36275,14.55336,5.28512
-0.70248,13.84605,4.27164
-0.52086,13.66117,5.05923
-0.05152,14.24003,4.47400
-0.44275,15.11073,4.93170
-0.55225,14.36158,5.72659
0.32023,15.14710,5.11773
-0.82734,14.75308,5.64114
-0.96075,14.90401,5.05133
-0.96375,14.42268,4.60981
-0.60016,14.44064,4.20494
-0.61879,14.27111,5.04218
-0.74069,14.59956,4.58803
-0.38060,14.87780,5.80869
-0.39763,14.34184,5.75520
-0.73205,14.43413,5.38168
-0.46216,14.13576,4.83560
-0.26417,14.84960,4.55298
-0.81301,14.90969,4.90699
-1.08071,14.98935,4.22835
-0.15830,14.65579,5.46407
-0.60309,14.22113,5.38498
-0.40298,14.27225,4.87945
-0.76272,13.69841,4.32535
-0.34389,14.95585,4.91131
-0.75191,14.24302,5.35118
-0.36202,15.07497,4.79196
-0.08450,14.69946,5.45232
-0.27376,14.06658,5.17187
-0.88223,14.57242,5.58065
-0.84599,14.06000,4.29787
-0.44187,14.42921,4.51820
-0.62976,13.58219,5.02737
-0.58725,14.84369,4.51495
0.23989,14.93824,5.95445
-0.63927,14.38666,5.31011
-0.41771,14.48176,5.16671
-0.31352,14.06059,4.56694
-0.43532,15.29613,4.70017
-1.31302,14.60444,4.67839
0.30569,14.91029,5.07161
0.04569,14.25009,5.37734
-0.46673,13.96073,4.69264
-1.38898,13.84354,4.16887
-0.41996,14.14818,4.39085
-0.36276,14.65154,5.32599
-1.00128,14.50234,4.80255
0.50698,15.18117,5.78849
-0.23498,15.03490,6.00780
-0.58720,14.88613,4.91450
-0.87452,14.05195,4.73042
-0.51680,13.85831,4.07463
-0.20262,13.65579,4.54113
-0.69507,14.73664,4.66246
0.56141,14.75393,5.27072
-0.26369,14.32128,5.81917
-0.06883,14.17649,5.64009
-0.75207,13.62790,4.48289
-0.22953,14.97154,4.73567
-0.83755,14.81474,4.92288
-0.56211,15.37433,4.27251
-0.39137,14.72494,5.88104
-1.07035,13.99526,4.94307
-0.62029,14.17476,5.40761
-0.85013,13.99311,4.10061
-0.46084,14.45491,4.37666
-0.40827,14.18151,5.53861
-0.12876,15.13375,4.91742
0.33221,15.12204,6.35204
-0.33668,14.71715,5.21662
-0.99938,14.29414,4.54437
-0.50996,14.37564,4.62433
-0.46019,14.06334,4.34315
-0.64059,13.73135,4.72301
-0.07992,14.42946,4.60393
0.04945,15.06549,5.93979
-0.18105,14.52265,5.75620
-0.52151,14.47755,4.96498
-0.35749,14.49461,4.03161
-0.73232,15.13416,5.05500
-0.69721,15.14364,4.61766
-0.40115,15.52581,4.83031
-0.30738,13.98413,5.11860
-0.69768,14.03039,5.10883
-0.97516,13.95577,5.15987
0.22614,13.83731,3.99787
-0.79730,14.48465,5.13735
-0.91864,14.74673,5.13840
0.78919,15.02479,6.33216
-0.51392,14.81363,5.73577
-0.70528,14.89374,4.64450
-1.03483,13.49415,4.62573
-0.43538,14.74919,4.05457
-0.39687,14.28268,4.50430
-0.59284,14.84654,4.53818
0.14932,14.72120,5.85181
-0.40221,14.53818,5.83980
-0.14126,14.37962,5.35611
-0.53177,13.97562,4.33583
0.03802,14.62167,4.56591
-0.25972,14.46041,5.57726
-0.57193,14.80263,4.48618
-0.35858,14.90708,5.31588
-0.71322,14.29942,4.64757
-0.48682,14.29453,4.84564
-0.53331,14.25482,4.81377
-0.09756,14.66672,4.71069
-0.58068,13.83118,5.03878
-0.43788,14.99817,5.09664
0.45326,15.06399,5.65440
-0.33408,14.51051,4.95271
-0.86106,13.51157,4.72499
-0.36248,14.09903,4.38608
-0.59150,14.37480,4.37833
-0.52594,14.20599,4.11908
-0.43093,14.53041,4.54790
0.39962,14.65745,5.41801
-0.24583,14.24793,5.67634
-0.40994,14.26529,4.99841
-0.53754,14.53663,4.24854
-0.31893,14.90972,4.58531
-0.61154,15.08309,4.64763
0.13896,14.85820,4.57803
-0.31582,14.35290,5.35056
-0.78551,14.14531,5.09994
-0.62038,14.18579,5.03226
-0.49028,14.57672,4.27911
-0.62470,14.44014,4.64613
-0.30401,13.93320,4.80829
0.39717,15.27413,5.62770
-0.05940,14.75244,5.82395
-0.66680,14.80964,5.22054
-1.18515,14.32497,4.86291
-0.15221,14.86126,4.10421
-0.42169,14.49833,4.42803
-0.40607,14.42974,5.23876
0.53458,14.91126,5.28150
-0.44505,13.94708,5.52292
0.01550,14.27989,5.25677
-0.11154,14.63285,4.62811
0.21186,14.65718,4.19835
-0.58471,14.76925,4.40217
-0.48933,15.07761,4.25314
-0.04263,14.79942,5.14282
-0.79855,14.22366,4.57305
-0.68833,13.80831,5.30297
-0.39870,14.03624,4.52021
-0.22041,14.49149,4.66407
-0.66842,14.33696,5.06430
-0.44282,14.82383,4.95097
0.45501,15.09284,5.47034
-0.04582,14.40752,5.11086
-0.43648,14.51916,4.64577
-0.81916,14.32616,3.87561
-0.50088,14.76164,4.73807
-0.86898,14.41844,4.65736
0.27531,15.28439,4.97018
0.18762,14.60623,5.26961
-0.13758,14.50852,5.86653
-0.33829,14.49173,4.76052
-0.16189,14.77493,4.37344
-0.57420,14.71094,4.45816
-0.60538,15.32320,4.71373
0.29543,14.65786,4.82246
-0.67921,14.32340,5.16990
-0.32125,13.98077,4.84893
-0.58232,14.12395,4.75362
0.14492,14.43483,4.42309
-0.35709,14.69231,4.76252
0.37319,15.24876,4.79602
-0.02470,15.03510,5.56898
-0.51963,14.90623,5.48148
-0.59969,14.48004,4.70943
-0.23291,14.06939,4.16052
-0.12854,14.31825,4.07128
-0.83874,14.24146,4.83285
-0.19909,14.93914,4.30090
0.15160,14.42611,5.17364
0.00810,14.50457,5.43517
-0.40392,13.77757,5.29843
-0.15292,14.25058,4.56668
0.08256,14.74308,4.05760
-0.38419,14.94422,4.41543
0.40778,15.47214,5.29142
-0.00999,14.68878,4.85913
-0.23769,14.53007,4.41776
-0.66282,14.13318,4.41229
-0.25886,14.49317,4.34502
-0.30313,14.11728,4.57872
-0.12474,14.49898,4.88978
0.22286,14.80547,4.89695
-0.02365,14.87204,5.32432
-0.58648,14.57653,4.72197
-0.67796,14.07079,4.51377
-0.21797,14.24777,4.29406
-0.09550,14.73090,4.63520
0.10876,14.51717,4.22906
-0.00131,14.32707,5.29889
-0.36907,14.56595,5.31609
-0.35453,14.30950,5.01716
0.06949,14.61596,4.61301
0.16615,14.57115,4.15298
-0.11004,14.82382,4.69090
0.05807,15.19146,5.10911
-0.23024,14.41460,4.18127
-0.49669,13.95305,4.84644
-0.49910,14.21581,4.74779
0.02237,14.49433,4.46005
-0.45381,14.16508,4.37038
0.12018,14.46634,4.57658
0.36786,15.16166,5.06835
-0.22464,14.56928,5.17600
-0.47556,14.73490,5.26204
-0.04474,14.39297,3.48904
-0.26541,14.54440,3.99622
-0.15534,14.19451,4.27036
-0.53864,14.53464,4.63179
0.18638,14.46098,4.56014
-0.04514,14.42632,4.64324
0.30106,14.58556,4.98533
0.28824,14.39912,4.56233
-0.13970,14.91171,4.10196
0.23601,14.97462,4.74483
0.30606,15.28004,4.63664
0.01962,14.26544,4.67311
-0.30717,13.90589,4.32814
-0.33794,14.51838,4.58303
0.32217,14.76055,4.43722
-0.08399,14.32677,4.67264
0.50735,14.25575,4.34480
0.20267,15.25999,4.51331
-0.08292,15.07227,5.01383
-0.36768,14.20450,4.71660
-0.57559,14.49216,3.91624
-0.52883,14.54020,4.23657
-0.48697,14.53200,4.26117
-0.16014,14.80982,4.48432
-0.10185,14.45415,4.84083
-0.81426,14.12432,4.94814
-0.17308,14.42022,5.13787
0.51627,15.04102,4.40369
-0.00453,14.48277,4.21387
0.52728,15.29204,4.37326
-0.58724,14.92106,4.74514
-0.50273,14.46998,4.36124
-0.46839,14.25840,4.42473
-0.34548,14.23323,4.50028
0.00068,14.54745,4.79782
0.14833,14.37009,4.87713
0.15336,14.83624,4.73953
0.14909,14.95200,4.97516
-0.36343,15.26080,4.96596
-0.17250,14.71383,4.47036
-0.21220,14.19735,3.60229
-0.22786,14.89702,4.62216
-0.66127,14.63316,4.38956
-0.54129,14.31413,5.13330
0.27669,14.31979,5.12564
0.05138,14.31662,4.63789
0.25725,14.45525,5.58333
0.13189,14.79131,4.37722
-0.15993,14.45701,4.17253
0.26319,15.11654,4.07967
-0.14479,14.96238,4.79296
-0.93396,14.10725,4.46929
-0.11980,14.22852,4.69787
-0.29236,14.38638,4.08230
-0.13507,14.81303,4.44201
-0.10426,14.87226,4.69638
-0.18797,14.65185,4.57031
0.36374,14.85107,5.15961
0.08477,15.34989,5.02155
-0.41988,14.60037,4.07669
-0.79011,14.60188,4.01877
-0.42636,14.97862,4.21463
-0.36395,14.43372,4.50260
0.24008,14.13068,4.74298
-0.14410,14.38923,4.98221
0.02129,14.34760,4.79347
0.28803,14.82573,4.70584
0.48887,14.95633,4.32341
-0.21494,15.22216,4.42210
-0.09207,15.04190,4.54263
0.27683,14.22990,4.71464
-0.39397,14.53865,4.48942
-0.63994,14.09736,4.65004
-0.07245,14.26838,4.72920
-0.35968,14.40860,4.67542
0.30258,14.80612,4.48364
0.30219,14.82288,5.06066
0.25060,14.89890,5.26463
0.16573,15.16989,4.82756
-0.53992,14.44489,4.22015
-0.08278,14.22078,3.68250
-0.45206,15.06627,4.66451
-0.61565,15.00960,4.15383
0.05700,14.36494,4.64379
-0.15894,14.56445,5.15790
-0.24238,14.34400,5.03199
-0.04682,15.43465,4.88548
0.28787,14.89089,4.25016
-0.42751,14.49567,4.81359
0.07773,15.71993,4.87038
0.01385,14.79945,4.76385
-0.51364,14.46473,4.75548
-0.37008,14.31299,4.66029
-0.37138,14.05894,4.00784
-0.57395,14.50136,4.20177
0.32646,14.58013,4.65550
-0.10282,15.36404,4.38415
0.13395,14.88179,4.78618
-0.22273,15.29845,4.93886
-0.46426,14.64283,4.16524
-0.39104,14.18562,4.17844
-0.61183,13.68229,4.75304
-0.44678,14.63200,4.23019
0.60209,14.19719,5.02873
0.03951,14.65582,5.05554
-0.17385,14.24877,4.60444
0.07733,14.74630,4.73969
0.24753,14.82585,4.39177
-0.05758,14.83873,4.89453
0.11921,15.55663,4.93983
0.10429,13.83154,4.86482
-0.62469,14.41428,4.16091
-0.62577,13.76764,4.51760
-0.15271,14.27711,4.38919
-0.04974,14.37893,4.63425
-0.19474,14.87546,4.75164
-0.28319,14.77923,5.14990
-0.12194,15.42658,5.00717
0.11310,14.78049,5.16689
-0.54254,14.39758,4.21104
-0.41029,14.14964,4.10251
-0.68834,14.57535,4.13052
-0.38606,14.59578,4.78271
0.13321,14.73546,5.11849
0.10764,14.22437,4.89379
-0.11653,14.39328,4.93745
-0.15377,15.11345,4.09949
0.22431,14.39708,4.28675
-0.35533,14.71986,4.58201
-0.42992,14.94841,4.78131
0.02053,14.52917,4.57111
-0.41787,14.38124,4.57394
-0.45722,14.55367,4.79066
-0.07854,14.81999,4.35549
0.20519,14.61420,4.86663
0.73025,15.03954,4.24463
0.26182,15.08617,4.64624
0.03125,15.38743,5.50362
0.09360,14.82577,5.21453
-0.59380,14.80988,4.14909
-0.23713,14.47478,4.11867
-0.32331,14.69746,4.71445
-0.17945,15.03687,4.30877
0.11583,14.35410,5.02250
0.01927,15.04571,5.12586
0.18976,14.56058,5.25546
0.03821,14.57459,3.89311
-0.15185,14.76864,4.07766
-0.41539,15.27316,4.58251
0.00249,15.31969,4.96085
-0.00181,14.68180,4.56594
-0.28991,14.16705,4.58028
-0.07979,14.09141,4.59106
0.13111,14.17085,4.55698
-0.24537,14.79654,5.00030
-0.01250,14.83132,4.91658
0.34880,14.80708,4.79376
0.15171,15.20749,4.58394
-0.14011,14.38188,4.69047
-0.39792,14.66383,3.97164
-0.25324,14.17570,4.14279
-0.12005,14.67299,4.37634
-0.20168,14.85336,4.56927
0.32718,14.94209,5.25320
-0.13203,14.66711,4.77292
0.12739,14.37698,5.20251
0.62644,14.21743,4.52362
-0.28137,14.51707,4.20790
0.11257,14.95268,4.65910
-0.09762,15.52822,4.62535
-0.53760,14.56147,4.45376
-0.64884,14.10098,4.29347
-0.22169,14.07949,4.44354
0.25921,14.37409,4.42079
-0.38711,14.70248,4.73232
0.44162,14.73004,4.90664
0.80209,14.71411,5.07247
-0.32503,14.73939,5.11878
-0.32284,14.30464,4.68578
-0.68669,14.25593,3.93560
-0.28182,14.70568,4.27897
-0.42432,14.86611,4.66195
-0.14598,14.36699,4.80054
-0.19127,14.49118,5.01106
0.23797,14.61659,4.82670
0.19461,14.39615,5.01454
0.20577,14.89324,4.30773
-0.06699,14.94041,4.19930
-0.00018,14.94322,4.47185
-0.43388,14.68814,4.52727
-0.47774,14.38598,4.59327
-0.28203,14.40332,4.65934
-0.31606,14.11515,4.61826
0.06249,14.21802,3.93946
0.26182,14.80819,4.85565
0.51125,14.98683,4.79284
-0.25698,14.83267,4.76225
0.02716,15.04485,5.12852
-0.29163,14.47118,4.88783
-0.55568,14.55010,4.20770
-0.37025,13.97173,4.28215
-0.30548,14.81894,4.55493
-0.00439,14.75708,5.08621
0.34200,14.48952,5.28450
-0.45867,14.45718,4.77932
-0.27014,14.69779,5.02792
0.35861,14.63417,4.26425
-0.84906,14.83195,4.21538
0.38956,15.10266,4.08727
-0.28248,15.02749,5.16056
-0.44423,14.71683,5.03641
-0.07980,14.00333,4.86753
-0.01920,14.36776,4.70039
-0.22455,14.49142,4.69696
0.44845,14.82875,4.56527
0.00672,15.45191,4.73602
0.45630,15.12238,4.93616
-0.07949,14.91265,4.41248
-1.11398,14.35445,4.30242
-0.46184,14.15516,4.12018
-0.57148,14.43184,4.01260
-0.14711,14.68097,4.35312
0.00626,14.30536,5.11548
-0.07125,14.29693,5.23870
0.19811,14.17638,4.47471
0.06652,14.34284,4.46106
0.21336,15.15626,4.20749
-0.15306,15.13287,4.32324
0.33786,15.37653,4.64735
0.08781,15.04297,4.75494
-0.57210,14.36721,4.46686
-0.21818,14.22104,4.50475
0.53563,14.54965,4.71234
-0.30582,14.26305,4.28130
0.43134,14.45618,4.75638
0.16771,14.79748,5.01768
0.21786,14.64811,4.98022
-0.19592,15.01156,5.20826
0.04748,14.46154,4.34169
-0.30807,14.28034,3.81796
-0.64892,14.19497,4.34769
-0.03180,14.73240,4.94420
0.46568,14.58927,4.84206
-0.12057,14.61943,4.76542
-0.04392,14.05486,4.83123
0.33649,14.91110,4.78248
0.45388,14.73905,4.15274
-0.28005,14.53705,4.43009
0.11844,14.77473,4.52371
-0.13683,14.89297,4.60195
-0.85646,14.94275,4.84611
-0.33796,14.67265,4.57413
-0.11804,14.02896,4.37946
0.03358,14.49752,5.14266
0.23136,14.57997,4.75239
-0.03991,15.13590,4.90870
0.15382,15.42429,5.16443
-0.32304,15.00577,4.66393
-0.74230,14.22303,4.23197
-0.29072,14.44975,3.66527
-0.92553,14.47394,4.71138
-0.04237,14.65313,4.46884
0.56354,14.75805,5.31767
-0.28853,14.54792,5.40427
-0.09270,14.39313,4.93840
0.40555,14.65936,4.40379
-0.25335,14.63869,4.04848
-0.55586,14.38943,4.64964
0.13099,15.06806,4.89553
-0.05557,14.92668,5.34426
-0.63683,14.16124,4.23379
-0.16159,13.91603,4.51440
-0.06322,14.46096,4.44178
0.22782,14.37635,4.79200
-0.01012,14.72056,5.01237
0.31520,15.08833,4.60575
0.04864,14.86465,5.34634
-0.44207,15.03083,4.58977
-0.13472,14.32819,4.04150
-0.58636,14.34752,3.93254
-0.32306,14.95749,4.65838
-0.21831,14.54264,4.34865
0.20273,14.64435,5.02386
-0.32473,14.38404,4.84870
-0.05047,14.40982,4.79062
-0.01793,14.53403,4.58952
-0.12622,14.87582,4.02657
-0.22210,14.65789,4.58614
0.22884,14.99127,5.00697
-0.04023,13.84203,4.58511
-0.24004,14.68649,4.05662
-0.55971,14.21171,4.51497
-0.61209,14.54194,4.33270
0.00309,14.41509,4.70953
0.26848,14.24566,4.97941
0.41710,14.98579,4.89198
-0.23006,15.07011,4.83833
-0.13832,14.48572,4.68203
-0.59533,14.44047,3.98921
-0.39378,14.08746,4.20642
-0.34713,14.64357,4.79285
-0.09751,14.40372,4.87446
-0.05516,14.55904,5.14213
-0.18435,14.45464,4.93830
0.11950,14.45772,5.01289
0.20059,14.68662,4.38797
-0.18093,14.67489,4.43754
-0.18924,14.81603,4.49956
-0.06461,15.38079,4.96186
-0.70330,14.73418,4.45850
-0.28253,14.15547,4.33616
-0.51152,13.93221,4.35051
-0.15618,14.44049,4.32091
-0.00538,14.24536,4.86364
0.07331,14.76214,5.00563
0.60084,15.03058,5.46909
-0.05517,15.24768,5.18947
-0.72571,14.54165,4.43281
-0.09251,14.46028,4.13110
-0.35062,14.43172,4.54393
-0.39571,14.55586,4.75481
0.18549,14.88661,4.39206
0.16580,14.17753,4.84988
-0.29100,14.64903,4.71144
-0.04858,14.62379,4.68774
0.82933,14.82746,4.27202
-0.50301,14.47934,4.33750
-0.06506,14.88905,4.23598
0.20183,15.30953,4.89285
-0.67569,14.08127,4.48827
-0.21674,14.10120,4.31566
-0.33525,14.10108,4.41453
-0.17283,14.41147,4.53868
-0.15886,14.32666,4.77207
0.16239,14.89164,4.72327
0.21783,15.21637,4.83775
-0.23205,14.62882,4.80440
-0.01633,14.51055,4.41199
-0.52998,14.49383,3.91606
-0.64953,14.83821,4.03811
-0.06025,14.71636,4.74474
0.01283,14.84057,4.85687
0.42989,14.12319,5.35669
-0.10945,14.76797,4.08159
-0.52446,14.14906,4.93186
0.25280,15.41430,4.46890
-0.32173,15.19650,4.38416
-0.03982,15.08904,4.55327
-0.13400,14.85481,4.53450
-0.43716,14.52424,5.01323
-0.29254,14.43711,4.46291
-0.10662,14.51324,4.46981
-0.16226,14.18843,4.35563
0.17766,14.72475,4.83599
0.44022,14.65437,4.76380
