0	3.43042432006004  
0.04	3.58042182007254  
0.08	3.73040432046004  
0.12	3.88035682309747  
0.16	4.03026433285955  
0.2	4.18011185912022  
0.24	4.32988441725171  
0.28	4.47956703012303  
0.32	4.62914472959763  
0.36	4.77860255803021  
0.4	4.92792556976246  
0.44	5.07709883261766  
0.48	5.22610742939383  
0.52	5.37493645935546  
0.56	5.52357103972359  
0.6	5.67199630716403  
0.64	5.82019741927373  
0.68	5.96815955606498  
0.72	6.1158679214474  
0.76	6.26330774470755  
0.8	6.41046428198596  
0.84	6.55732281775153  
0.88	6.70386866627308  
0.92	6.85008717308787  
0.96	6.99596371646706  
1	1.33711449062264  
1.04	1.19196560105816  
1.08	1.04720232910802  
1.12	0.902839150978779  
1.16	0.758890502867952  
1.2	0.615370779520392  
1.24	0.472294332788833  
1.28	0.329675470198719  
1.32	0.18752845351746  
1.36	0.0458674973282687  
1.4	0.0952932323912856  
1.44	0.235939619685864  
1.48	0.376057600033945  
1.52	0.515633161754255  
1.56	0.654652347406937  
1.6	0.793101255189272  
1.64	0.930966040325859  
1.68	1.06823291645307  
1.72	1.20488815699768  
1.76	1.34091809654951  
1.8	1.47630913222797  
1.84	1.61104772504231  
1.88	1.74512040124554  
1.92	1.87851375368176  
1.96	2.01121444312689  
2	0.249508210991905  
2.04	0.118232586811338  
2.08	0.0123107776011011  
2.12	0.142108828017753  
2.16	0.271148584741748  
2.2	0.399417143904938  
2.24	0.526901678758301  
2.28	0.653589440954589  
2.32	0.779467761823153  
2.36	0.904524053636806  
2.4	1.02874581087058  
2.44	1.15212061145227  
2.48	1.27463611800463  
2.52	1.39628007907909  
2.56	1.51704033038093  
2.6	1.63690479598564  
2.64	1.75586148954656  
2.68	1.87389851549344  
2.72	1.99100407022208  
2.76	2.10716644327457  
2.8	2.22237401851042  
2.84	2.3366152752681  
2.88	2.44987878951715  
2.92	2.56215323500052  
2.96	2.67342738436723  
3	1.68256015098863  
3.04	1.57331987468037  
3.08	1.46511297192829  
3.12	1.35795026333249  
3.16	1.25184246507452  
3.2	1.1468001878458  
3.24	1.0428339357865  
3.28	0.939954105435202  
3.32	0.838170984689198  
3.36	0.737494751775751  
3.4	0.637935474234249  
3.44	0.539503107909486  
3.48	0.442207495956064  
3.52	0.3460583678541  
3.56	0.251065338436282  
3.6	0.157237906926389  
3.64	0.0645854559893824  
3.68	0.02688274920685  
3.72	0.117157561918019  
3.76	0.206229954738076  
3.8	0.294091020501966  
3.84	0.380731973176335  
3.88	0.466144148738111  
3.92	0.550319006040917  
3.96	0.633248127669168  
4	1.84520233248788  
4.04	1.7647894353361  
4.08	1.68564677536589  
4.12	1.60778226677728  
4.16	1.53120369595625  
4.2	1.45591872069608  
4.24	1.38193486943154  
4.28	1.3092595404861  
4.32	1.23790000133212  
4.36	1.16786338786402  
4.4	1.0991567036848  
4.44	1.03178681940562  
4.48	0.965760471958754  
4.52	0.901084263923941  
4.56	0.83776466286808  
4.6	0.775808000698515  
4.64	0.715220473029827  
4.68	0.656008138564296  
4.72	0.598176918486025  
4.76	0.541732595868831  
4.8	0.486680815097936  
4.84	0.433027081305543  
4.88	0.380776759820316  
4.92	0.329935075630868  
4.96	0.280507112863246  
5	0.118124085192804  
5.04	0.164709918716747  
5.08	0.209867628629395  
5.12	0.253592699197386  
5.16	0.295880757950101  
5.2	0.336727576116905  
5.24	0.376129069050021  
5.28	0.41408129663299  
5.32	0.45058046367468  
5.36	0.485622920288803  
5.4	0.519205162258897  
5.44	0.551323831388755  
5.48	0.581975715838224  
5.52	0.611157750444407  
5.56	0.63886701702816  
5.6	0.665100744685915  
5.64	0.689856310066768  
5.68	0.713131237634807  
5.72	0.734923199916677  
5.76	0.755230017734307  
5.8	0.774049660422838  
5.84	0.791380246033684  
5.88	0.807220041522726  
5.92	0.821567462923612  
5.96	0.834421075506162  
6	3.91941591931185  
6.04	3.90955363090944  
6.08	3.90118855873892  
6.12	3.89432153930052  
6.16	3.88895325929048  
6.2	3.88508425553231  
6.24	3.88271491492317  
6.28	3.88184547439514  
6.32	3.88247602089156  
6.36	3.8846064913583  
6.4	3.88823667275008  
6.44	3.8933662020518  
6.48	3.8999945663148  
6.52	3.90812110270817  
6.56	3.91774499858506  
6.6	3.92886529156388  
6.64	3.94148086962461  
6.68	3.95559047121996  
6.72	3.97119268540152  
6.76	3.98828595196088  
6.8	4.00686856158563  
6.84	4.02693865603029  
6.88	4.04849422830214  
6.92	4.07153312286191  
6.96	4.09605303583936  
7	2.61769059913467  
7.04	2.59021615308989  
7.08	2.56126848784629  
7.12	2.53085049814628  
7.16	2.49896522576347  
7.2	2.46561585919854  
7.24	2.43080573336034  
7.28	2.39453832923246  
7.32	2.35681727352507  
7.36	2.31764633831233  
7.4	2.27702944065511  
7.44	2.23497064220932  
7.48	2.19147414881977  
7.52	2.14654431009954  
7.56	2.10018561899507  
7.6	2.05240271133683  
7.64	2.00320036537577  
7.68	1.95258350130548  
7.72	1.9005571807702  
7.76	1.84712660635862  
7.8	1.79229712108365  
7.84	1.73607420784813  
7.88	1.67846348889654  
7.92	1.61947072525276  
7.96	1.55910181614399  
8	4.34101261124558  
8.04	4.40411556375279  
8.08	4.4685761407914  
8.12	4.53438789635741  
8.16	4.60154424933011  
8.2	4.67003848413017  
8.24	4.73986375139119  
8.28	4.81101306864463  
8.32	4.88347932101806  
8.36	4.95725526194661  
