0	0.0419054262780809  
0.04	0.0469615636327112  
0.08	0.0553324925517473  
0.12	0.0731578426016585  
0.16	0.0809056006206075  
0.2	0.0961644597594605  
0.24	0.0859279676619795  
0.28	0.0964006131970634  
0.32	0.0989223149514905  
0.36	0.126285166603812  
0.4	0.145084338918645  
0.44	0.133781672721356  
0.48	0.139613696120373  
0.52	0.150790878420007  
0.56	0.152562239572563  
0.6	0.142837259748653  
0.64	0.143959380590092  
0.68	0.145163589098286  
0.72	0.154680871028308  
0.76	0.156453962038192  
0.8	0.168014165148026  
0.84	0.168724412598072  
0.88	0.176129437330812  
0.92	0.185300615356372  
0.96	0.178453604638107  
1	0.143245182300445  
1.04	0.120087226986646  
1.08	0.0944030570214945  
1.12	0.0811668224148774  
1.16	0.0435214619301415  
1.2	0.0197159273369142  
1.24	0.0124361164383066  
1.28	0.00945779172285932  
1.32	0.00817973290931651  
1.36	0.00813874875652881  
1.4	0.0190460808179979  
1.44	0.00809791979535079  
1.48	0.000159549500947154  
1.52	0.0044564924862685  
1.56	0.00198080529518052  
1.6	0.0014707083037252  
1.64	0.00316052791157323  
1.68	0.00159682095453872  
1.72	0.0106498535568963  
1.76	0.0282201690009221  
1.8	0.0342768956322806  
1.84	0.0390861857913283  
1.88	0.0488535050795202  
1.92	0.0566289006103707  
1.96	0.0697438212910956  
2	0.0622632829398384  
2.04	0.0476125385816288  
2.08	0.0190320371016793  
2.12	0.0183313127753246  
2.16	0.0142754377704126  
2.2	0.00792353758495878  
2.24	0.00262725212351211  
2.28	0.00428391472988943  
2.32	0.00122059098026672  
2.36	0.0262599163287294  
2.4	0.0379961911683895  
2.44	0.0343230704114748  
2.48	0.0579133845723216  
2.52	0.0594942279281232  
2.56	0.084293834800351  
2.6	0.0939317254169523  
2.64	0.113688164260027  
2.68	0.113840511131476  
2.72	0.122826958270468  
2.76	0.107229704759898  
2.8	0.117286087550508  
2.84	0.0881593108883013  
2.88	0.102673495477347  
2.92	0.129977320030059  
2.96	0.139660941804726  
3	0.122906817020176  
3.04	0.0935359255399645  
3.08	0.0813398705000906  
3.12	0.0629282195934632  
3.16	0.0490438217620855  
3.2	0.0374379824330875  
3.24	0.0250955468641679  
3.28	0.0133307176054857  
3.32	0.0144105379226352  
3.36	0.00339508348591444  
3.4	0.0249030492035115  
3.44	0.0204552028468955  
3.48	0.0344090798346197  
3.52	0.0178643775693044  
3.56	0.0233135687954068  
3.6	0.0268981360796974  
3.64	0.0406907773811335  
3.68	0.0450752135080861  
3.72	0.0256357811582285  
3.76	0.0200230394921506  
3.8	0.0166052234924687  
3.84	0.0318945863314133  
3.88	0.0316559496976145  
3.92	0.0413683329014544  
3.96	0.0246585061187571  
4	0.0145720840850569  
4.04	0.0452371498598075  
4.08	0.0698268933986683  
4.12	0.056696561441047  
4.16	0.06273060519495  
4.2	0.0615029825538703  
4.24	0.0743230903756158  
4.28	0.0863555365411642  
4.32	0.0767334849759742  
4.36	0.087467956841219  
4.4	0.0965287570577855  
4.44	0.0938669258706746  
4.48	0.0923326924374375  
4.52	0.101562989248584  
4.56	0.0919241800931716  
4.6	0.0845960985154928  
4.64	0.0854243955907315  
4.68	0.0772585951841873  
4.72	0.0818780430810186  
4.76	0.087778198441089  
4.8	0.0827194481716469  
4.84	0.0698663510151099  
4.88	0.065873329767397  
4.92	0.0557340049042121  
4.96	0.0451805317226126  
5	0.0207459364223466  
5.04	0.0216014202890134  
5.08	0.000880167642764329  
5.12	0.0189840168078201  
5.16	0.039358812331872  
5.2	0.0592285229606255  
5.24	0.0804861660718801  
5.28	0.0924512810004929  
5.32	0.108642143225936  
5.36	0.105561880969606  
5.4	0.115591069627358  
5.44	0.135033380961104  
5.48	0.14051117313672  
5.52	0.152535781629722  
5.56	0.154299056828003  
5.6	0.154034117458858  
5.64	0.161528438324001  
5.68	0.170707957987428  
5.72	0.173964239773921  
5.76	0.195420049555063  
5.8	0.201842852354609  
5.84	0.216002781226928  
5.88	0.221962491990889  
5.92	0.211322577524667  
5.96	0.210908186457609  
6	0.184592700163272  
6.04	0.18872401065768  
6.08	0.185721870159731  
6.12	0.163493693458535  
6.16	0.154963976909046  
6.2	0.150874131518959  
6.24	0.15715527224124  
6.28	0.166394731895417  
6.32	0.172868842163073  
6.36	0.181676612435471  
6.4	0.160004359077129  
6.44	0.156426636328102  
6.48	0.136723574947299  
6.52	0.153107837500245  
