0.000000,0.000000,0.000000,0.000000,-0.003108,-0.072949,61.354366,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.002198,0.004706,80.064781,0.000000,0.000000,-0.009242,1.139562
0.000000,0.000000,0.000000,0.000000,-0.001241,-0.003631,80.064636,0.000000,0.000000,-0.008379,1.035438
0.000000,0.000000,0.000000,0.000000,-0.000469,0.000327,80.064606,0.000000,0.000000,-0.007666,0.948632
0.000000,0.000000,0.000000,0.000000,0.000676,-0.003743,80.064682,0.000000,0.000000,-0.007078,0.875284
0.000000,0.000000,0.000000,0.000000,0.003870,-0.001210,80.064957,0.000000,0.000000,-0.006346,0.784223
0.000000,0.000000,0.000000,0.000000,0.002572,0.000571,80.065208,0.000000,0.000000,-0.005954,0.733352
0.000000,0.000000,0.000000,0.000000,0.005482,-0.001820,80.065536,0.000000,0.000000,-0.005610,0.688651
0.000000,0.000000,0.000000,0.000000,0.002996,-0.000227,80.065964,0.000000,0.000000,-0.005319,0.649073
0.000000,0.000000,0.000000,0.000000,-0.000549,-0.000433,80.066299,0.000000,0.000000,-0.005052,0.613761
0.000000,0.000000,0.000000,0.000000,0.004929,-0.002495,80.066223,0.000000,0.000000,-0.004815,0.582110
0.000000,0.000000,0.000000,0.000000,0.001217,0.000427,80.066017,0.000000,0.000000,-0.004600,0.553534
0.000000,0.000000,0.000000,0.000000,0.003573,0.004352,80.066025,0.000000,0.000000,-0.004401,0.527630
0.000000,0.000000,0.000000,0.000000,0.000539,-0.001938,80.066154,0.000000,0.000000,-0.004220,0.504034
0.000000,0.000000,0.000000,0.000000,0.000620,0.001840,80.066269,0.000000,0.000000,-0.004051,0.482438
0.000000,0.000000,0.000000,0.000000,-0.000631,0.003092,80.066147,0.000000,0.000000,-0.003894,0.462618
0.000000,0.000000,0.000000,0.000000,-0.000479,0.002633,80.065933,0.000000,0.000000,-0.003749,0.444340
0.000000,0.000000,0.000000,0.000000,-0.000141,-0.000051,80.065384,0.000000,0.000000,-0.003614,0.427460
0.000000,0.000000,0.000000,0.000000,0.002439,0.000040,80.064529,0.000000,0.000000,-0.003490,0.411803
0.000000,0.000000,0.000000,0.000000,0.001963,-0.002928,80.063812,0.000000,0.000000,-0.003374,0.397261
0.000000,0.000000,0.000000,0.000000,-0.002305,-0.002950,80.063385,0.000000,0.000000,-0.003213,0.377255
0.000000,0.000000,0.000000,0.000000,-0.003744,-0.000297,80.063309,0.000000,0.000000,-0.003113,0.364991
0.000000,0.000000,0.000000,0.000000,0.006193,0.000044,80.062927,0.000000,0.000000,-0.003020,0.353495
0.000000,0.000000,0.000000,0.000000,-0.005157,0.002055,80.063004,0.000000,0.000000,-0.002932,0.342703
0.000000,0.000000,0.000000,0.000000,0.005128,-0.003285,80.063072,0.000000,0.000000,-0.002850,0.332541
0.000000,0.000000,0.000000,0.000000,-0.001769,0.000596,80.063332,0.000000,0.000000,-0.002773,0.322967
0.000000,0.000000,0.000000,0.000000,-0.000426,0.000586,80.063416,0.000000,0.000000,-0.002699,0.313915
0.000000,0.000000,0.000000,0.000000,0.001558,-0.003908,80.063927,0.000000,0.000000,-0.002630,0.305370
0.000000,0.000000,0.000000,0.000000,-0.000316,-0.003592,80.063347,0.000000,0.000000,-0.002472,0.285871
0.000000,0.000000,0.000000,0.000000,-0.000337,-0.003601,80.063431,0.000000,0.000000,-0.002414,0.278753
0.000000,0.000000,0.000000,0.000000,-0.003150,-0.003033,80.063118,0.000000,0.000000,-0.002330,0.268712
0.000000,0.000000,0.000000,0.000000,0.000026,0.000106,80.063286,0.000000,0.000000,-0.002277,0.262403
0.000000,0.000000,0.000000,0.000000,0.001714,-0.002015,80.063271,0.000000,0.000000,-0.002227,0.256383
0.000000,0.000000,0.000000,0.000000,-0.000197,0.000279,80.063148,0.000000,0.000000,-0.002178,0.250634
0.000000,0.000000,0.000000,0.000000,0.000202,-0.000283,80.063164,0.000000,0.000000,-0.002132,0.245131
0.000000,0.000000,0.000000,0.000000,-0.002667,0.001469,80.063515,0.000000,0.000000,-0.002086,0.239858
0.000000,0.000000,0.000000,0.000000,-0.001272,-0.000970,80.064072,0.000000,0.000000,-0.002044,0.234813
0.000000,0.000000,0.000000,0.000000,-0.001616,-0.000976,80.064667,0.000000,0.000000,-0.002003,0.229975
0.000000,0.000000,0.000000,0.000000,-0.002339,-0.003613,80.065193,0.000000,0.000000,-0.001963,0.225325
0.000000,0.000000,0.000000,0.000000,0.002107,0.000839,80.065483,0.000000,0.000000,-0.001925,0.220863
0.000000,0.000000,0.000000,0.000000,0.001932,0.004491,80.066078,0.000000,0.000000,-0.001835,0.210430
0.000000,0.000000,0.000000,0.000000,-0.001616,0.001874,80.066216,0.000000,0.000000,-0.001785,0.204635
0.000000,0.000000,0.000000,0.000000,0.003452,0.000497,80.066399,0.000000,0.000000,-0.001753,0.200933
0.000000,0.000000,0.000000,0.000000,-0.000626,-0.000604,80.066513,0.000000,0.000000,-0.001722,0.197368
0.000000,0.000000,0.000000,0.000000,0.002832,0.006461,80.066330,0.000000,0.000000,-0.001678,0.192244
0.000000,0.000000,0.000000,0.000000,-0.000747,-0.001500,80.066452,0.000000,0.000000,-0.001635,0.187380
0.000000,0.000000,0.000000,0.000000,0.000102,0.001776,80.066681,0.000000,0.000000,-0.001608,0.184271
0.000000,0.000000,0.000000,0.000000,-0.000943,-0.005959,80.067131,0.000000,0.000000,-0.001568,0.179782
0.000000,0.000000,0.000000,0.000000,0.000161,-0.001836,80.066940,0.000000,0.000000,-0.001543,0.176919
0.000000,0.000000,0.000000,0.000000,-0.002781,0.001069,80.067329,0.000000,0.000000,-0.001506,0.172776
0.000000,0.000000,0.000000,0.000000,0.003877,0.002802,80.068253,0.000000,0.000000,-0.001472,0.168826
0.000000,0.000000,0.000000,0.000000,-0.000388,-0.004118,80.068535,0.000000,0.000000,-0.001449,0.166295
0.000000,0.000000,0.000000,0.000000,0.000510,-0.005477,80.068802,0.000000,0.000000,-0.001417,0.162629
0.000000,0.000000,0.000000,0.000000,0.008505,-0.003215,80.069221,0.000000,0.000000,-0.001386,0.159123
0.000000,0.000000,0.000000,0.000000,-0.000034,0.000030,80.069557,0.000000,0.000000,-0.001366,0.156866
0.000000,0.000000,0.000000,0.000000,0.003081,-0.006038,80.069916,0.000000,0.000000,-0.001336,0.153591
0.000000,0.000000,0.000000,0.000000,0.003343,0.003233,80.070168,0.000000,0.000000,-0.001269,0.146456
0.000000,0.000000,0.000000,0.000000,-0.001065,-0.000999,80.069954,0.000000,0.000000,-0.001251,0.144537
0.000000,0.000000,0.000000,0.000000,0.000318,0.000216,80.069618,0.000000,0.000000,-0.001234,0.142666
0.000000,0.000000,0.000000,0.000000,-0.002789,-0.000790,80.068848,0.000000,0.000000,-0.001208,0.139949
0.000000,0.000000,0.000000,0.000000,0.001213,-0.005645,80.068207,0.000000,0.000000,-0.001182,0.137324
0.000000,0.000000,0.000000,0.000000,0.002201,-0.003380,80.068138,0.000000,0.000000,-0.001166,0.135634
0.000000,0.000000,0.000000,0.000000,0.002145,0.000563,80.067497,0.000000,0.000000,-0.001141,0.133166
0.000000,0.000000,0.000000,0.000000,-0.006866,-0.003740,80.067398,0.000000,0.000000,-0.001125,0.131569
